Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score
400,2025-01-03,Distracted,20,Female,Electronics,2,5.5,1.4,8.1,4.8,6.2,8.2,72.2,68.3,35.8,29.4,Low,12.25,3.22
400,2025-01-04,Distracted,20,Female,Electronics,2,6.3,0.9,10.3,6.6,2.3,5.9,62.0,21.0,10.4,10.6,Medium,5.578947368421053,2.3100000000000005
400,2025-01-05,Distracted,20,Female,Electronics,2,6.2,4.1,13.2,5.0,4.5,5.9,78.4,50.9,31.9,38.0,Low,7.450980392156863,2.75
400,2025-01-06,Distracted,20,Female,Electronics,2,6.4,3.8,10.4,6.4,4.0,5.8,72.6,63.8,26.1,29.0,Medium,6.041666666666667,2.380000000000001
400,2025-01-07,Distracted,20,Female,Electronics,2,5.5,3.6,8.7,5.4,3.0,6.9,58.4,39.5,26.1,20.0,Low,4.347826086956522,2.6499999999999995
400,2025-01-08,Distracted,20,Female,Electronics,2,5.6,1.8,10.1,4.3,3.6,6.9,66.3,56.5,25.0,15.6,Low,5.571428571428572,3.0199999999999996
400,2025-01-09,Distracted,20,Female,Electronics,2,4.6,4.4,10.7,5.3,2.4,6.2,50.8,40.9,24.5,24.2,Low,4.481481481481481,2.11
400,2025-01-10,Distracted,20,Female,Electronics,2,5.4,2.8,8.7,5.7,3.9,4.3,65.9,65.0,21.2,24.3,Low,6.394736842105264,1.7400000000000002
400,2025-01-11,Distracted,20,Female,Electronics,2,6.1,2.4,7.6,5.6,4.0,5.0,76.1,49.3,22.0,13.2,Low,3.8823529411764706,2.26
400,2025-01-12,Distracted,20,Female,Electronics,2,6.9,1.5,9.9,5.5,3.4,6.1,74.3,51.8,19.3,22.0,Low,8.8,2.94
400,2025-01-13,Distracted,20,Female,Electronics,2,5.3,3.4,12.5,6.3,2.1,4.1,45.5,33.0,14.4,16.1,Medium,3.659090909090909,1.4599999999999997
400,2025-01-14,Distracted,20,Female,Electronics,2,8.2,2.3,7.1,5.4,4.0,6.2,100.0,50.4,24.4,31.0,Low,9.393939393939394,3.5199999999999996
400,2025-01-15,Distracted,20,Female,Electronics,2,7.5,3.2,8.8,7.4,3.2,7.3,67.1,26.2,22.2,20.6,Medium,4.904761904761905,2.9699999999999993
400,2025-01-16,Distracted,20,Female,Electronics,2,6.5,2.0,6.4,6.5,3.8,6.1,75.2,46.2,20.3,17.9,Medium,5.966666666666666,2.4799999999999995
400,2025-01-17,Distracted,20,Female,Electronics,2,5.7,1.3,7.3,6.0,2.2,7.7,50.1,31.3,16.2,9.1,Medium,3.956521739130435,2.79
400,2025-01-18,Distracted,20,Female,Electronics,2,5.9,2.9,10.9,5.3,3.3,8.0,62.5,34.4,27.4,20.0,Low,5.128205128205129,3.17
400,2025-01-19,Distracted,20,Female,Electronics,2,7.3,2.4,6.9,4.8,2.1,7.3,72.7,25.9,20.7,21.5,Low,6.323529411764706,3.6699999999999995
400,2025-01-20,Distracted,20,Female,Electronics,2,6.0,1.9,12.7,6.2,2.0,5.3,56.6,44.5,11.8,19.2,Medium,6.620689655172414,2.1300000000000003
400,2025-01-21,Distracted,20,Female,Electronics,2,6.2,2.9,8.9,6.8,1.8,5.3,56.1,33.1,12.9,15.7,Medium,4.0256410256410255,2.0300000000000002
400,2025-01-22,Distracted,20,Female,Electronics,2,6.5,2.5,10.2,7.8,1.0,5.5,59.4,30.0,6.7,4.9,Medium,1.4000000000000001,1.9100000000000001
400,2025-01-23,Distracted,20,Female,Electronics,2,3.5,3.6,10.2,6.7,2.5,6.6,40.0,59.0,20.5,16.8,Medium,3.6521739130434785,1.37
400,2025-01-24,Distracted,20,Female,Electronics,2,8.3,4.6,6.8,6.5,2.3,6.3,82.1,24.5,16.0,20.6,Medium,3.6785714285714293,3.26
400,2025-01-25,Distracted,20,Female,Electronics,2,4.6,1.4,9.8,7.4,2.7,7.1,46.6,50.3,14.3,0.0,Medium,0.0,1.7499999999999996
400,2025-01-26,Distracted,20,Female,Electronics,2,5.1,2.3,10.3,6.7,1.9,4.8,49.7,20.8,10.6,12.6,Medium,3.8181818181818183,1.4700000000000002
400,2025-01-27,Distracted,20,Female,Electronics,2,6.6,2.4,8.2,5.2,2.7,8.8,65.3,30.9,25.3,21.5,Low,6.323529411764706,3.72
400,2025-01-28,Distracted,20,Female,Electronics,2,6.6,2.4,9.9,5.6,1.8,6.1,63.6,29.2,15.6,26.3,Low,7.735294117647059,2.79
400,2025-01-29,Distracted,20,Female,Electronics,2,6.6,2.5,8.2,5.5,2.5,6.8,61.5,48.5,19.9,15.8,Low,4.514285714285714,3.03
400,2025-01-30,Distracted,20,Female,Electronics,2,6.9,2.8,8.6,3.5,5.2,8.3,88.6,58.4,38.9,38.8,Low,10.210526315789473,4.2
401,2025-01-01,High Performer,23,Female,Business,2,5.7,5.3,1.9,4.8,8.3,7.2,94.6,100.0,53.9,60.7,Low,9.634920634920636,3.0000000000000004
401,2025-01-02,High Performer,23,Female,Business,2,7.3,5.4,5.8,4.1,8.6,9.9,93.2,100.0,62.3,59.0,Low,9.21875,4.660000000000001
401,2025-01-03,High Performer,23,Female,Business,2,8.1,4.6,4.5,5.3,6.2,7.0,96.3,80.9,42.3,50.3,Low,8.982142857142858,3.75
401,2025-01-04,High Performer,23,Female,Business,2,7.8,4.3,2.1,3.5,8.3,8.8,100.0,100.0,56.5,53.3,Low,10.056603773584905,4.71
401,2025-01-05,High Performer,23,Female,Business,2,6.5,4.5,5.4,3.6,6.8,8.1,94.8,90.1,50.1,55.5,Low,10.090909090909092,3.9499999999999993
401,2025-01-06,High Performer,23,Female,Business,2,6.9,7.1,5.0,3.4,8.0,7.2,100.0,100.0,61.0,72.2,Low,8.91358024691358,3.9
401,2025-01-07,High Performer,23,Female,Business,2,8.7,6.2,3.2,2.9,8.3,8.7,100.0,100.0,63.4,83.8,Low,11.638888888888888,5.22
401,2025-01-08,High Performer,23,Female,Business,2,7.1,7.3,3.6,5.2,10.0,8.5,100.0,100.0,68.4,71.2,Low,8.578313253012048,3.8299999999999996
401,2025-01-09,High Performer,23,Female,Business,2,7.0,4.8,6.4,3.2,8.1,8.4,100.0,90.9,57.4,62.8,Low,10.827586206896552,4.36
401,2025-01-10,High Performer,23,Female,Business,2,6.5,4.6,5.4,4.5,10.0,6.1,100.0,100.0,56.7,65.1,Low,11.625,3.08
401,2025-01-11,High Performer,23,Female,Business,2,7.9,6.0,3.4,4.5,6.9,8.7,99.9,100.0,54.0,65.7,Low,9.385714285714286,4.42
401,2025-01-12,High Performer,23,Female,Business,2,6.3,5.6,4.0,3.6,7.6,9.6,100.0,91.3,59.4,47.4,Low,7.181818181818182,4.32
401,2025-01-13,High Performer,23,Female,Business,2,8.9,6.5,4.4,5.2,7.5,8.5,100.0,100.0,56.3,64.1,Low,8.546666666666665,4.550000000000001
401,2025-01-14,High Performer,23,Female,Business,2,8.0,5.1,4.1,3.9,7.4,9.0,100.0,91.9,55.1,65.9,Low,10.803278688524593,4.73
401,2025-01-15,High Performer,23,Female,Business,2,8.4,5.9,3.7,4.9,8.1,7.9,100.0,100.0,56.0,63.5,Low,9.202898550724637,4.260000000000001
401,2025-01-16,High Performer,23,Female,Business,2,7.6,6.3,5.6,3.1,10.0,8.1,100.0,100.0,68.9,79.6,Low,10.904109589041095,4.54
401,2025-01-17,High Performer,23,Female,Business,2,6.9,5.2,4.1,3.2,6.6,9.2,99.9,80.6,54.2,51.4,Low,8.29032258064516,4.56
401,2025-01-18,High Performer,23,Female,Business,2,7.0,5.3,6.3,4.2,8.3,7.9,100.0,100.0,56.4,56.6,Low,8.984126984126984,3.91
401,2025-01-19,High Performer,23,Female,Business,2,8.6,4.4,5.3,4.2,7.2,8.3,100.0,92.7,50.0,51.1,Low,9.462962962962962,4.67
401,2025-01-20,High Performer,23,Female,Business,2,6.9,4.9,3.2,5.5,6.9,7.9,89.7,80.0,47.1,50.6,Low,8.576271186440678,3.480000000000001
401,2025-01-21,High Performer,23,Female,Business,2,9.2,5.2,2.7,3.2,8.1,7.8,100.0,95.4,57.2,60.0,Low,9.67741935483871,5.06
401,2025-01-22,High Performer,23,Female,Business,2,8.1,5.9,3.7,7.3,7.4,7.9,100.0,94.8,48.7,61.5,Medium,8.91304347826087,3.4200000000000004
401,2025-01-23,High Performer,23,Female,Business,2,7.8,6.5,1.4,3.6,9.8,7.3,100.0,100.0,66.2,84.0,Low,11.2,4.23
401,2025-01-24,High Performer,23,Female,Business,2,7.6,4.8,2.2,4.8,7.4,10.0,100.0,100.0,54.3,52.7,Low,9.086206896551724,4.6
401,2025-01-25,High Performer,23,Female,Business,2,6.9,5.5,2.4,4.9,6.4,8.9,88.1,87.3,50.2,50.6,Low,7.7846153846153845,3.96
401,2025-01-26,High Performer,23,Female,Business,2,6.0,5.9,3.6,3.2,6.8,5.7,100.0,100.0,50.0,69.2,Low,10.028985507246377,3.1500000000000004
401,2025-01-27,High Performer,23,Female,Business,2,8.3,6.5,3.5,4.2,7.0,8.6,100.0,100.0,56.5,65.7,Low,8.76,4.640000000000001
401,2025-01-28,High Performer,23,Female,Business,2,8.4,5.0,3.1,5.5,8.5,7.7,100.0,88.6,53.4,51.3,Low,8.549999999999999,4.02
401,2025-01-29,High Performer,23,Female,Business,2,6.8,5.0,4.6,4.0,7.1,9.2,85.3,100.0,54.1,49.9,Low,8.316666666666666,4.28
401,2025-01-30,High Performer,23,Female,Business,2,7.1,6.2,3.2,3.2,6.8,8.2,100.0,100.0,55.7,66.3,Low,9.208333333333332,4.339999999999999
402,2025-01-01,Burnout,24,Female,Business,3,6.0,6.5,8.3,9.2,5.9,3.6,62.0,80.3,31.9,39.2,Medium,5.2266666666666675,0.7200000000000006
402,2025-01-02,Burnout,24,Female,Business,3,2.7,7.4,8.5,8.7,5.0,3.9,40.0,94.9,32.5,41.0,High,4.8809523809523805,-0.3599999999999999
402,2025-01-03,Burnout,24,Female,Business,3,4.3,8.0,7.4,8.9,5.3,3.4,52.3,100.0,33.9,48.7,High,5.411111111111111,0.07000000000000028
402,2025-01-04,Burnout,24,Female,Business,3,5.0,9.4,7.9,9.3,5.9,4.4,62.3,100.0,42.2,63.0,Medium,6.0576923076923075,0.5300000000000002
402,2025-01-05,Burnout,24,Female,Business,3,5.3,7.3,7.9,8.6,4.6,3.5,60.4,82.5,30.0,28.1,Medium,3.3855421686746987,0.5900000000000003
402,2025-01-06,Burnout,24,Female,Business,3,4.6,8.8,7.0,9.7,4.4,2.9,49.4,91.0,30.2,40.3,High,4.112244897959183,-0.19999999999999973
402,2025-01-07,Burnout,24,Female,Business,3,4.8,11.6,4.9,9.3,4.6,4.7,51.2,93.1,43.8,60.2,High,4.777777777777779,0.54
402,2025-01-08,Burnout,24,Female,Business,3,4.0,7.6,5.8,10.0,6.4,3.3,49.0,86.3,34.7,32.3,High,3.755813953488372,-0.41000000000000014
402,2025-01-09,Burnout,24,Female,Business,3,5.1,6.9,5.4,7.8,3.6,4.7,52.7,71.4,29.1,31.9,Medium,4.037974683544303,1.1100000000000003
402,2025-01-10,Burnout,24,Female,Business,3,3.4,5.7,6.8,10.0,4.5,5.9,40.0,67.1,26.7,21.1,High,3.1492537313432836,0.1299999999999999
402,2025-01-11,Burnout,24,Female,Business,3,2.3,8.7,6.7,8.2,6.6,3.4,40.0,100.0,42.7,53.6,High,5.5257731958762895,-0.5199999999999996
402,2025-01-12,Burnout,24,Female,Business,3,4.8,8.8,6.5,9.2,4.6,2.8,50.1,92.0,31.9,39.1,High,3.9897959183673466,0.0
402,2025-01-13,Burnout,24,Female,Business,3,5.1,9.5,8.6,8.3,6.4,2.8,59.9,100.0,43.0,58.3,Medium,5.552380952380952,0.3899999999999997
402,2025-01-14,Burnout,24,Female,Business,3,3.1,8.0,6.1,8.4,4.4,3.4,41.7,71.4,31.7,41.9,High,4.655555555555555,-0.2599999999999998
402,2025-01-15,Burnout,24,Female,Business,3,4.5,8.4,7.0,10.0,4.8,2.7,49.7,94.1,29.8,37.3,High,3.9680851063829783,-0.3899999999999997
402,2025-01-16,Burnout,24,Female,Business,3,4.1,8.2,8.5,10.0,6.3,5.1,51.4,100.0,40.1,48.2,High,5.239130434782609,0.16999999999999993
402,2025-01-17,Burnout,24,Female,Business,3,5.4,9.3,7.5,10.0,3.1,4.4,48.6,77.9,29.3,33.7,Medium,3.2718446601941746,0.4800000000000004
402,2025-01-18,Burnout,24,Female,Business,3,4.2,6.8,7.8,9.6,6.2,3.7,66.6,92.8,33.5,37.9,High,4.858974358974359,-0.08999999999999986
402,2025-01-19,Burnout,24,Female,Business,3,2.9,9.3,8.0,10.0,6.1,3.1,42.4,100.0,38.4,50.1,High,4.864077669902913,-0.9100000000000001
402,2025-01-20,Burnout,24,Female,Business,3,4.4,9.6,7.5,9.4,4.5,4.8,49.0,92.3,37.7,46.0,High,4.339622641509434,0.38000000000000034
402,2025-01-21,Burnout,24,Female,Business,3,5.3,8.2,6.1,10.0,5.8,4.5,57.9,100.0,37.1,46.4,Medium,5.043478260869565,0.46999999999999975
402,2025-01-22,Burnout,24,Female,Business,3,3.8,8.8,7.7,10.0,5.2,4.5,40.0,89.1,35.9,40.3,High,4.112244897959183,-0.1299999999999999
402,2025-01-23,Burnout,24,Female,Business,3,5.1,7.6,5.4,8.9,4.7,3.8,67.1,73.4,31.3,42.3,Medium,4.9186046511627906,0.5099999999999998
402,2025-01-24,Burnout,24,Female,Business,3,6.0,8.1,8.1,9.4,5.0,4.4,63.8,93.5,34.6,37.4,Medium,4.1098901098901095,0.9000000000000008
402,2025-01-25,Burnout,24,Female,Business,3,3.2,8.1,6.1,9.5,5.5,5.3,40.0,89.7,37.9,42.2,High,4.637362637362638,0.020000000000000018
402,2025-01-26,Burnout,24,Female,Business,3,3.2,8.6,6.5,9.0,4.8,5.8,42.6,84.1,32.5,43.1,High,4.489583333333334,0.32000000000000073
402,2025-01-27,Burnout,24,Female,Business,3,4.2,9.1,6.3,8.9,5.4,5.0,47.5,100.0,41.1,49.6,High,4.910891089108911,0.5100000000000002
402,2025-01-28,Burnout,24,Female,Business,3,4.0,7.9,5.9,8.1,5.6,4.2,47.9,100.0,38.1,43.4,High,4.876404494382022,0.4300000000000006
402,2025-01-29,Burnout,24,Female,Business,3,5.0,11.2,6.2,7.6,5.4,3.9,56.2,100.0,47.6,63.7,Medium,5.221311475409837,0.8900000000000001
402,2025-01-30,Burnout,24,Female,Business,3,3.9,6.5,6.4,7.5,5.9,3.9,60.2,86.5,36.3,41.2,Medium,5.493333333333334,0.48
403,2025-01-01,High Performer,24,Male,Information Technology,2,6.6,6.1,2.9,1.9,8.6,8.2,99.2,100.0,65.2,70.3,Low,9.901408450704226,4.529999999999999
403,2025-01-02,High Performer,24,Male,Information Technology,2,7.1,6.3,4.5,3.2,6.7,8.4,99.9,98.0,56.0,64.5,Low,8.835616438356164,4.3999999999999995
403,2025-01-03,High Performer,24,Male,Information Technology,2,8.3,8.7,5.7,4.3,8.8,7.8,100.0,100.0,68.1,71.4,Low,7.360824742268043,4.37
403,2025-01-04,High Performer,24,Male,Information Technology,2,6.4,6.6,6.4,4.5,7.8,9.1,87.8,100.0,59.9,65.1,Low,8.56578947368421,3.9400000000000013
403,2025-01-05,High Performer,24,Male,Information Technology,2,7.1,5.9,4.8,3.6,9.0,9.4,100.0,100.0,65.4,68.1,Low,9.869565217391303,4.58
403,2025-01-06,High Performer,24,Male,Information Technology,2,8.9,5.0,5.7,3.4,7.9,9.2,100.0,100.0,58.2,63.0,Low,10.5,5.300000000000001
403,2025-01-07,High Performer,24,Male,Information Technology,2,6.5,6.4,4.8,5.5,7.1,7.1,87.4,87.1,51.0,57.1,Low,7.716216216216216,3.0800000000000005
403,2025-01-08,High Performer,24,Male,Information Technology,2,7.3,5.5,4.5,4.2,7.8,9.6,100.0,100.0,58.5,59.1,Low,9.092307692307692,4.54
403,2025-01-09,High Performer,24,Male,Information Technology,2,8.0,5.0,4.5,4.5,7.4,7.5,100.0,72.7,50.4,66.2,Low,11.033333333333333,4.1000000000000005
403,2025-01-10,High Performer,24,Male,Information Technology,2,6.9,6.1,4.0,4.0,8.7,7.2,100.0,100.0,59.5,67.9,Low,9.563380281690142,3.7199999999999998
403,2025-01-11,High Performer,24,Male,Information Technology,2,7.2,5.2,4.5,3.1,7.4,9.6,100.0,100.0,58.2,63.3,Low,10.209677419354838,4.83
403,2025-01-12,High Performer,24,Male,Information Technology,2,6.0,4.7,4.3,4.3,8.8,7.7,100.0,100.0,56.3,61.1,Low,10.719298245614034,3.420000000000001
403,2025-01-13,High Performer,24,Male,Information Technology,2,6.8,6.0,4.2,3.1,8.4,9.0,100.0,100.0,63.5,64.8,Low,9.257142857142856,4.49
403,2025-01-14,High Performer,24,Male,Information Technology,2,6.8,5.6,4.7,4.8,8.3,6.9,98.7,100.0,54.2,56.2,Low,8.515151515151516,3.35
403,2025-01-15,High Performer,24,Male,Information Technology,2,7.2,6.5,5.9,3.1,8.1,8.6,100.0,100.0,62.7,74.0,Low,9.866666666666667,4.53
403,2025-01-16,High Performer,24,Male,Information Technology,2,6.2,5.1,4.6,5.4,6.9,9.3,87.1,86.4,50.6,54.5,Low,8.934426229508198,3.6500000000000004
403,2025-01-17,High Performer,24,Male,Information Technology,2,8.6,5.4,4.5,3.2,6.6,8.7,100.0,82.0,53.5,62.9,Low,9.828125,5.09
403,2025-01-18,High Performer,24,Male,Information Technology,2,8.1,6.2,6.5,3.7,6.3,7.6,100.0,100.0,51.5,59.4,Low,8.25,4.409999999999999
403,2025-01-19,High Performer,24,Male,Information Technology,2,7.1,6.6,4.0,1.9,8.0,7.4,100.0,100.0,62.5,73.8,Low,9.710526315789474,4.49
403,2025-01-20,High Performer,24,Male,Information Technology,2,7.4,7.1,3.6,3.4,9.9,8.5,100.0,100.0,71.2,86.9,Low,10.728395061728396,4.49
403,2025-01-21,High Performer,24,Male,Information Technology,2,6.7,6.0,3.3,3.1,8.1,8.3,100.0,100.0,61.1,66.4,Low,9.485714285714286,4.24
403,2025-01-22,High Performer,24,Male,Information Technology,2,8.3,5.5,4.6,4.9,8.3,7.2,100.0,100.0,54.4,53.4,Low,8.215384615384615,4.010000000000001
403,2025-01-23,High Performer,24,Male,Information Technology,2,6.0,4.6,3.8,3.2,7.0,8.3,100.0,94.1,52.1,58.9,Low,10.517857142857144,3.9300000000000006
403,2025-01-24,High Performer,24,Male,Information Technology,2,7.9,2.8,4.8,6.3,6.5,6.1,100.0,67.4,34.1,28.6,Medium,7.526315789473685,3.1000000000000005
403,2025-01-25,High Performer,24,Male,Information Technology,2,6.0,4.6,3.8,3.5,7.7,6.7,100.0,100.0,55.0,69.5,Low,12.410714285714286,3.3600000000000003
403,2025-01-26,High Performer,24,Male,Information Technology,2,6.8,5.4,3.8,3.4,8.0,7.7,96.9,100.0,57.0,68.4,Low,10.6875,4.01
403,2025-01-27,High Performer,24,Male,Information Technology,2,6.8,5.4,4.3,3.7,8.9,9.7,100.0,100.0,63.7,48.8,Low,7.624999999999999,4.52
403,2025-01-28,High Performer,24,Male,Information Technology,2,7.5,5.2,4.6,4.1,8.8,8.0,100.0,100.0,58.8,66.9,Low,10.790322580645162,4.170000000000001
403,2025-01-29,High Performer,24,Male,Information Technology,2,8.1,6.0,4.2,3.3,7.2,8.4,100.0,100.0,56.8,68.1,Low,9.728571428571428,4.77
403,2025-01-30,High Performer,24,Male,Information Technology,2,6.9,5.4,3.4,3.3,7.2,10.0,100.0,94.8,58.2,65.1,Low,10.171874999999998,4.77
404,2025-01-01,Average,23,Male,Computer Science,3,5.4,2.5,5.8,5.9,4.9,6.6,67.4,88.4,28.5,26.1,Low,7.457142857142857,2.3699999999999997
404,2025-01-02,Average,23,Male,Computer Science,3,6.8,4.2,5.1,4.3,4.9,4.7,86.1,51.4,32.9,40.0,Low,7.692307692307692,2.84
404,2025-01-03,Average,23,Male,Computer Science,3,6.4,3.2,7.2,4.6,6.8,5.4,88.6,89.2,38.6,44.7,Low,10.642857142857142,2.8000000000000007
404,2025-01-04,Average,23,Male,Computer Science,3,7.5,5.9,6.2,5.0,7.4,5.3,99.3,100.0,48.0,61.5,Low,8.91304347826087,3.09
404,2025-01-05,Average,23,Male,Computer Science,3,5.8,4.7,5.7,3.8,4.7,6.1,64.7,68.1,37.7,47.9,Low,8.403508771929824,3.01
404,2025-01-06,Average,23,Male,Computer Science,3,5.9,4.9,4.6,5.0,4.7,7.2,78.4,72.3,38.0,35.6,Low,6.033898305084746,3.0200000000000005
404,2025-01-07,Average,23,Male,Computer Science,3,5.6,4.6,7.1,6.7,6.6,6.7,58.6,92.5,40.0,44.6,Medium,7.964285714285715,2.24
404,2025-01-08,Average,23,Male,Computer Science,3,7.5,4.2,5.2,4.3,6.0,5.9,96.3,87.0,39.7,48.1,Low,9.25,3.4799999999999995
404,2025-01-09,Average,23,Male,Computer Science,3,5.2,4.8,7.9,3.3,5.6,6.8,67.3,85.6,43.7,48.8,Low,8.413793103448276,3.1300000000000003
404,2025-01-10,Average,23,Male,Computer Science,3,4.6,4.5,8.0,5.0,6.8,6.3,67.5,87.5,43.4,40.3,Low,7.327272727272727,2.2299999999999995
404,2025-01-11,Average,23,Male,Computer Science,3,6.3,5.2,8.2,5.9,7.5,6.3,88.2,92.9,46.2,37.3,Low,6.016129032258064,2.64
404,2025-01-12,Average,23,Male,Computer Science,3,7.2,3.9,6.5,5.1,5.4,5.2,91.1,87.5,33.6,37.8,Low,7.7142857142857135,2.9100000000000006
404,2025-01-13,Average,23,Male,Computer Science,3,6.9,6.5,7.0,5.2,7.1,4.6,97.7,96.9,46.9,56.3,Low,7.506666666666666,2.5800000000000005
404,2025-01-14,Average,23,Male,Computer Science,3,7.9,3.5,7.2,5.1,7.9,6.7,100.0,91.3,45.6,52.8,Low,11.733333333333333,3.64
404,2025-01-15,Average,23,Male,Computer Science,3,6.6,4.6,6.5,3.5,5.7,6.3,89.0,75.0,41.9,43.1,Low,7.696428571428572,3.4800000000000004
404,2025-01-16,Average,23,Male,Computer Science,3,7.1,3.8,6.1,5.2,6.5,5.8,93.1,85.6,40.8,37.7,Low,7.854166666666668,3.02
404,2025-01-17,Average,23,Male,Computer Science,3,9.6,4.9,6.2,3.8,5.8,8.3,100.0,95.9,47.1,48.2,Low,8.169491525423728,5.19
404,2025-01-18,Average,23,Male,Computer Science,3,8.7,3.8,6.9,6.0,6.7,6.3,100.0,91.0,38.9,52.3,Low,10.895833333333334,3.5700000000000003
404,2025-01-19,Average,23,Male,Computer Science,3,8.2,4.2,6.3,4.8,3.6,6.3,85.3,50.7,30.1,38.6,Low,7.423076923076923,3.73
404,2025-01-20,Average,23,Male,Computer Science,3,7.5,2.7,6.0,5.9,4.9,6.1,92.5,65.5,28.1,32.4,Low,8.756756756756756,3.06
404,2025-01-21,Average,23,Male,Computer Science,3,7.0,4.6,6.6,5.8,4.6,6.5,78.5,65.4,30.4,46.4,Low,8.285714285714286,3.01
404,2025-01-22,Average,23,Male,Computer Science,3,5.7,5.2,6.8,4.9,6.8,6.9,83.9,97.9,47.0,44.3,Low,7.14516129032258,2.88
404,2025-01-23,Average,23,Male,Computer Science,3,6.0,4.0,7.2,3.6,5.5,6.1,85.1,71.8,39.1,41.7,Low,8.34,3.1500000000000004
404,2025-01-24,Average,23,Male,Computer Science,3,7.6,4.0,8.6,5.0,7.1,6.6,99.5,93.3,43.5,55.8,Low,11.16,3.5199999999999996
404,2025-01-25,Average,23,Male,Computer Science,3,5.2,2.6,7.3,4.3,7.0,6.0,82.5,58.6,39.1,43.0,Low,11.944444444444445,2.59
404,2025-01-26,Average,23,Male,Computer Science,3,6.2,3.0,1.3,4.3,4.4,6.0,77.8,59.3,29.6,27.9,Low,6.975,2.99
404,2025-01-27,Average,23,Male,Computer Science,3,7.4,4.9,7.3,5.3,5.7,5.5,90.8,89.7,37.6,42.4,Low,7.186440677966101,3.0200000000000005
404,2025-01-28,Average,23,Male,Computer Science,3,7.5,2.5,6.3,5.1,4.9,6.8,87.1,61.5,30.6,41.5,Low,11.857142857142858,3.5100000000000002
404,2025-01-29,Average,23,Male,Computer Science,3,7.0,6.5,7.3,4.3,5.2,6.0,91.6,84.8,43.7,54.0,Low,7.2,3.3099999999999996
404,2025-01-30,Average,23,Male,Computer Science,3,6.7,3.2,5.8,5.5,8.2,6.0,94.6,90.2,43.4,47.3,Low,11.261904761904761,2.8300000000000005
405,2025-01-01,Average,21,Female,Electronics,3,7.0,4.5,4.0,3.6,7.0,5.2,99.1,93.6,44.4,54.0,Low,9.818181818181818,3.2800000000000002
405,2025-01-02,Average,21,Female,Electronics,3,6.3,4.6,7.8,5.0,4.6,4.9,71.7,78.8,32.1,46.2,Low,8.250000000000002,2.49
405,2025-01-03,Average,21,Female,Electronics,3,5.2,2.7,6.7,4.3,7.3,6.0,73.3,100.0,40.9,36.0,Low,9.72972972972973,2.59
405,2025-01-04,Average,21,Female,Electronics,3,6.3,3.9,5.7,5.2,6.2,6.0,87.5,79.3,38.3,32.8,Low,6.693877551020407,2.7600000000000002
405,2025-01-05,Average,21,Female,Electronics,3,7.6,5.6,6.0,5.2,5.7,4.7,91.7,87.1,38.6,57.7,Low,8.742424242424244,2.89
405,2025-01-06,Average,21,Female,Electronics,3,4.8,2.9,2.6,5.1,5.1,5.5,55.3,59.9,29.8,29.7,Low,7.615384615384615,2.04
405,2025-01-07,Average,21,Female,Electronics,3,6.7,4.1,2.7,5.4,4.9,6.2,87.6,69.3,33.4,38.3,Low,7.509803921568627,2.92
405,2025-01-08,Average,21,Female,Electronics,3,6.0,3.0,6.5,3.5,5.2,3.0,84.2,58.5,28.8,29.8,Low,7.45,2.25
405,2025-01-09,Average,21,Female,Electronics,3,6.2,3.1,7.5,4.6,6.0,5.2,75.7,70.1,34.5,47.9,Low,11.682926829268293,2.660000000000001
405,2025-01-10,Average,21,Female,Electronics,3,7.9,3.8,6.7,5.6,6.5,7.1,90.8,91.8,40.6,48.1,Low,10.020833333333334,3.6100000000000003
405,2025-01-11,Average,21,Female,Electronics,3,6.1,4.5,4.2,5.8,5.6,5.5,74.7,78.2,35.3,43.9,Low,7.9818181818181815,2.3499999999999996
405,2025-01-12,Average,21,Female,Electronics,3,6.6,4.3,5.5,4.7,5.5,5.8,89.4,83.8,39.2,43.3,Low,8.169811320754716,2.9699999999999998
405,2025-01-13,Average,21,Female,Electronics,3,7.2,3.5,6.1,3.1,4.5,2.9,94.4,68.8,28.1,39.0,Low,8.666666666666666,2.8200000000000003
405,2025-01-14,Average,21,Female,Electronics,3,5.8,5.4,5.6,6.5,4.4,6.0,66.2,52.4,32.7,31.4,Medium,4.906249999999999,2.169999999999999
405,2025-01-15,Average,21,Female,Electronics,3,5.8,4.9,6.8,5.5,5.9,5.4,78.6,89.1,38.1,41.9,Low,7.101694915254237,2.29
405,2025-01-16,Average,21,Female,Electronics,3,4.9,4.1,6.6,4.3,6.5,4.9,59.8,80.7,39.7,45.2,Low,8.862745098039216,2.1400000000000006
405,2025-01-17,Average,21,Female,Electronics,3,6.0,5.3,5.5,4.0,7.0,6.1,81.9,100.0,48.2,55.8,Low,8.857142857142858,3.0300000000000002
405,2025-01-18,Average,21,Female,Electronics,3,6.2,3.7,6.6,5.5,8.4,7.1,87.2,91.5,47.7,49.0,Low,10.425531914893616,2.9600000000000004
405,2025-01-19,Average,21,Female,Electronics,3,6.6,5.8,8.0,5.5,4.5,5.0,76.8,70.2,34.5,41.9,Low,6.161764705882353,2.4900000000000007
