Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk,Study_Efficiency,Wellness_Score,Productivity_Efficiency,Digital_Distraction_Score,Wellness_Index,Study_Consistency_Score,Sleep_Deficit,Burnout_Risk_Score,Performance_Category,High_Risk_Flag,Student_Segment
437,2025-01-22,Burnout,25,Male,Information Technology,3,4.1,8.2,7.3,10.0,3.6,4.7,40.0,89.7,28.3,39.2,High,4.260869565217392,0.0499999999999998,3.08,4.48,0.05,8.26,3.9,7.16,Poor,1,1
437,2025-01-23,Burnout,25,Male,Information Technology,3,3.5,5.8,6.8,9.8,3.1,2.3,40.0,63.6,14.7,24.3,High,3.573529411764706,-0.8500000000000001,2.16,5.1,-0.85,8.26,4.5,7.4,Poor,1,1
437,2025-01-24,Burnout,25,Male,Information Technology,3,5.1,5.8,6.4,9.0,4.1,3.6,43.2,71.7,23.1,33.3,Medium,4.897058823529411,0.4200000000000004,3.4,4.46,0.42,8.26,2.9,6.39,Poor,0,1
437,2025-01-25,Burnout,25,Male,Information Technology,3,3.5,7.6,6.7,9.1,4.9,4.3,40.0,83.7,32.8,40.3,High,4.686046511627906,-0.04,3.81,3.78,-0.04,8.26,4.5,6.9,Average,0,1
437,2025-01-26,Burnout,25,Male,Information Technology,3,3.7,5.4,6.0,10.0,4.7,4.5,40.0,79.8,24.2,25.6,High,4.0,-0.1699999999999999,3.78,4.1,-0.17,8.26,4.3,7.04,Poor,1,1
437,2025-01-27,Burnout,25,Male,Information Technology,3,3.4,9.1,6.4,7.7,5.1,3.3,47.9,67.0,39.1,52.9,Medium,5.237623762376238,0.04,3.87,3.07,0.04,8.26,4.6,6.41,Average,0,1
437,2025-01-28,Burnout,25,Male,Information Technology,3,7.9,6.1,7.7,8.5,5.3,3.4,81.8,94.0,29.2,49.3,Medium,6.943661971830986,1.63,4.11,4.67,1.63,8.26,0.1,5.63,Average,0,2
437,2025-01-29,Burnout,25,Male,Information Technology,3,2.6,8.1,5.6,9.7,5.3,4.5,40.0,92.8,35.4,36.8,High,4.043956043956044,-0.52,3.89,2.81,-0.52,8.26,5.4,7.17,Poor,1,1
437,2025-01-30,Burnout,25,Male,Information Technology,3,6.0,11.9,6.2,8.6,5.3,3.6,40.0,100.0,46.8,62.9,High,4.875968992248062,0.9000000000000008,3.63,2.03,0.9,8.26,2.0,5.92,Good,0,1
438,2025-01-01,Burnout,25,Male,Business,4,3.6,8.6,8.5,10.0,4.5,1.5,40.0,79.1,27.0,40.0,High,4.166666666666667,-1.11,2.81,4.72,-1.11,8.36,4.4,7.87,Average,1,1
438,2025-01-02,Burnout,25,Male,Business,4,4.8,8.3,7.7,8.5,4.4,3.4,56.0,77.6,32.3,39.8,High,4.279569892473118,0.3900000000000001,3.47,4.37,0.39,8.36,3.2,6.56,Poor,0,1
438,2025-01-03,Burnout,25,Male,Business,4,3.1,8.7,7.4,10.0,7.5,5.5,48.0,100.0,47.2,53.1,High,5.474226804123712,-0.1099999999999998,4.87,2.83,-0.11,8.36,4.9,7.4,Average,0,1
438,2025-01-04,Burnout,25,Male,Business,4,6.7,4.6,8.5,8.9,5.5,4.2,79.6,100.0,38.3,48.2,Medium,8.607142857142858,1.2700000000000005,6.84,5.52,1.27,8.36,1.3,6.23,Average,0,1
438,2025-01-05,Burnout,25,Male,Business,4,4.0,7.7,5.2,9.6,5.6,4.6,46.5,96.3,35.3,38.5,High,4.42528735632184,0.1,4.06,2.57,0.1,8.36,4.0,6.62,Poor,0,1
438,2025-01-06,Burnout,25,Male,Business,4,5.0,8.0,6.5,7.4,6.0,4.1,68.4,100.0,41.3,44.5,Medium,4.944444444444445,1.0099999999999991,4.59,3.1,1.01,8.36,3.0,5.75,Average,0,1
438,2025-01-07,Burnout,25,Male,Business,4,4.0,6.4,8.0,8.5,2.6,3.9,40.0,51.5,20.7,26.0,High,3.513513513513513,0.2200000000000002,2.8,5.84,0.22,8.36,4.0,6.81,Poor,0,1
438,2025-01-08,Burnout,25,Male,Business,4,4.6,9.1,4.9,9.5,5.8,3.7,60.2,100.0,38.8,42.5,High,4.207920792079208,0.1,3.84,1.89,0.1,8.36,3.4,6.43,Average,0,1
438,2025-01-09,Burnout,25,Male,Business,4,3.4,7.7,6.0,8.4,5.0,4.9,42.5,100.0,36.1,43.2,High,4.965517241379311,0.31,4.15,3.29,0.31,8.36,4.6,6.45,Average,0,1
438,2025-01-10,Burnout,25,Male,Business,4,3.2,7.1,7.1,8.7,4.8,4.9,47.5,74.5,33.0,30.8,High,3.8024691358024696,0.1400000000000001,4.07,4.21,0.14,8.36,4.8,6.85,Poor,0,1
438,2025-01-11,Burnout,25,Male,Business,4,3.8,9.7,8.2,8.7,6.2,3.1,56.4,95.8,42.9,45.5,High,4.252336448598131,-0.1599999999999997,4.01,3.53,-0.16,8.36,4.2,7.07,Average,1,1
438,2025-01-12,Burnout,25,Male,Business,4,6.0,10.9,6.1,7.7,4.0,2.8,42.0,100.0,38.9,50.8,Medium,4.26890756302521,0.9300000000000002,3.27,2.79,0.93,8.36,2.0,5.62,Average,0,1
438,2025-01-13,Burnout,25,Male,Business,4,2.8,9.0,5.4,9.2,5.9,4.0,40.0,98.4,40.1,40.6,High,4.0600000000000005,-0.4399999999999999,4.01,2.18,-0.44,8.36,5.2,6.92,Average,0,1
438,2025-01-14,Burnout,25,Male,Business,4,4.3,6.1,7.4,8.7,5.8,5.0,52.9,80.3,33.9,37.6,High,5.295774647887324,0.6099999999999999,4.77,4.29,0.61,8.36,3.7,6.57,Poor,0,1
438,2025-01-15,Burnout,25,Male,Business,4,3.6,8.5,7.5,8.9,5.0,2.6,41.2,100.0,32.9,43.8,High,4.610526315789474,-0.4499999999999997,3.46,3.95,-0.45,8.36,4.4,7.12,Average,1,1
438,2025-01-16,Burnout,25,Male,Business,4,4.8,7.5,7.4,10.0,5.9,3.4,72.1,100.0,33.0,43.4,High,5.105882352941176,-0.06,3.88,3.83,-0.06,8.36,3.2,7.1,Average,1,1
438,2025-01-17,Burnout,25,Male,Business,4,4.4,9.9,5.2,7.9,3.1,2.4,40.0,70.4,31.0,46.8,Medium,4.293577981651376,0.1100000000000003,2.84,2.91,0.11,8.36,3.6,6.04,Average,0,1
438,2025-01-18,Burnout,25,Male,Business,4,2.8,8.7,5.8,9.9,4.9,5.4,40.0,94.2,36.6,37.1,High,3.8247422680412377,-0.2299999999999999,3.77,2.91,-0.23,8.36,5.2,7.14,Poor,1,1
438,2025-01-19,Burnout,25,Male,Business,4,5.1,9.4,7.2,9.4,5.6,2.4,64.3,100.0,36.5,53.3,Medium,5.124999999999999,-0.06,3.51,3.26,-0.06,8.36,2.9,6.83,Average,0,1
438,2025-01-20,Burnout,25,Male,Business,4,3.1,8.7,5.6,7.3,6.2,4.5,49.8,100.0,45.3,48.7,Medium,5.020618556701032,0.3999999999999999,4.67,2.27,0.4,8.36,4.9,6.06,Average,0,1
438,2025-01-21,Burnout,25,Male,Business,4,5.3,12.6,6.1,8.6,3.8,5.0,53.7,96.8,45.8,61.7,Medium,4.536764705882353,1.0400000000000005,3.37,2.36,1.04,8.36,2.7,5.97,Good,0,1
438,2025-01-22,Burnout,25,Male,Business,4,3.9,7.2,6.6,9.8,5.9,5.8,52.4,89.1,34.1,45.5,High,5.548780487804878,0.3599999999999999,4.16,3.44,0.36,8.36,4.1,6.89,Average,0,1
438,2025-01-23,Burnout,25,Male,Business,4,5.4,9.4,7.2,8.7,3.7,3.5,52.8,84.0,32.4,36.9,Medium,3.548076923076923,0.6000000000000001,3.12,4.02,0.6,8.36,2.6,6.35,Poor,0,1
438,2025-01-24,Burnout,25,Male,Business,4,6.0,7.2,7.3,10.0,3.9,4.6,50.4,66.0,26.2,24.4,Medium,2.975609756097561,0.7800000000000002,3.2,4.66,0.78,8.36,2.0,6.6,Poor,0,1
438,2025-01-25,Burnout,25,Male,Business,4,3.8,6.9,7.3,8.8,4.0,2.5,45.1,74.2,24.0,35.1,High,4.443037974683544,-0.3700000000000001,3.04,4.71,-0.37,8.36,4.2,6.99,Poor,0,1
438,2025-01-26,Burnout,25,Male,Business,4,6.0,7.2,6.3,8.5,6.3,4.7,40.0,95.4,39.3,44.0,High,5.365853658536586,1.260000000000001,4.79,3.1,1.26,8.36,2.0,5.79,Average,0,1
438,2025-01-27,Burnout,25,Male,Business,4,4.2,8.1,6.4,8.4,5.8,4.6,53.1,100.0,40.1,36.7,High,4.032967032967034,0.54,4.41,3.09,0.54,8.36,3.8,6.32,Poor,0,1
438,2025-01-28,Burnout,25,Male,Business,4,5.3,8.2,8.5,8.6,4.8,1.9,68.8,88.3,30.2,44.6,Medium,4.847826086956522,0.1100000000000003,3.28,4.72,0.11,8.36,2.7,6.76,Average,0,1
438,2025-01-29,Burnout,25,Male,Business,4,4.7,4.6,7.5,8.3,6.8,5.1,70.2,100.0,43.8,53.7,High,9.589285714285715,0.92,7.82,4.4,0.92,8.36,3.3,6.3,Average,0,1
438,2025-01-30,Burnout,25,Male,Business,4,3.8,8.6,8.2,8.7,4.7,4.1,40.0,84.1,35.3,33.2,High,3.458333333333334,0.1400000000000001,3.68,4.46,0.14,8.36,4.2,6.97,Poor,0,1
439,2025-01-01,Average,20,Female,Information Technology,3,7.7,4.4,4.4,5.3,6.1,5.5,100.0,65.3,37.9,42.7,Low,7.907407407407407,3.140000000000001,7.02,2.88,3.14,9.17,0.3,3.54,Average,0,2
439,2025-01-02,Average,20,Female,Information Technology,3,5.9,4.8,4.7,4.5,4.8,6.3,69.2,86.7,37.3,43.7,Low,7.53448275862069,2.9000000000000004,6.43,3.46,2.9,9.17,2.1,3.74,Average,0,2
439,2025-01-03,Average,20,Female,Information Technology,3,5.5,4.5,4.1,5.6,6.5,5.3,78.6,85.2,38.9,44.6,Low,8.10909090909091,2.1100000000000003,7.07,2.51,2.11,9.17,2.5,4.28,Average,0,2
439,2025-01-04,Average,20,Female,Information Technology,3,7.3,3.1,7.9,5.5,4.7,6.6,82.9,70.5,30.3,31.4,Low,7.658536585365854,3.25,7.39,5.93,3.25,9.17,0.7,4.33,Poor,0,2
439,2025-01-05,Average,20,Female,Information Technology,3,7.5,4.6,5.9,4.9,5.5,6.2,86.6,55.6,29.6,35.9,Low,6.410714285714286,3.39,5.29,3.96,3.39,9.17,0.5,3.67,Poor,0,2
439,2025-01-06,Average,20,Female,Information Technology,3,5.8,4.6,5.1,5.8,6.9,5.8,80.1,100.0,41.4,45.7,Low,8.160714285714286,2.3199999999999994,7.39,2.92,2.32,9.17,2.2,4.42,Average,0,2
439,2025-01-07,Average,20,Female,Information Technology,3,5.5,2.5,2.1,5.2,6.2,4.9,81.1,83.1,31.7,29.1,Low,8.314285714285715,2.11,9.06,2.03,2.11,9.17,2.5,3.76,Poor,0,2
439,2025-01-08,Average,20,Female,Information Technology,3,6.3,3.5,5.3,5.4,6.4,6.8,79.8,82.6,39.0,43.1,Low,9.577777777777778,2.9400000000000004,8.67,3.57,2.94,9.17,1.7,4.05,Average,0,2
439,2025-01-09,Average,20,Female,Information Technology,3,7.0,3.5,6.0,4.3,5.1,4.8,84.8,62.5,31.8,33.1,Low,7.355555555555556,2.95,7.07,4.51,2.95,9.17,1.0,3.74,Poor,0,2
439,2025-01-10,Average,20,Female,Information Technology,3,7.4,3.3,5.8,5.2,5.2,5.6,94.6,70.9,31.2,22.6,Low,5.2558139534883725,3.0800000000000005,7.26,4.41,3.08,9.17,0.6,3.86,Poor,0,2
439,2025-01-11,Average,20,Female,Information Technology,3,9.3,3.9,7.0,6.0,6.2,4.5,100.0,77.6,33.4,55.5,Low,11.326530612244897,3.2700000000000005,6.82,4.55,3.27,9.17,0.0,4.35,Average,0,2
439,2025-01-12,Average,20,Female,Information Technology,3,6.6,5.7,7.3,5.9,5.8,7.5,76.8,85.5,43.4,46.0,Low,6.865671641791044,3.120000000000001,6.48,4.35,3.12,9.17,1.4,4.49,Average,0,2
439,2025-01-13,Average,20,Female,Information Technology,3,6.5,3.0,5.1,4.3,7.3,5.6,96.3,96.8,40.6,47.4,Low,11.85,2.99,10.15,3.24,2.99,9.17,1.5,3.63,Average,0,2
439,2025-01-14,Average,20,Female,Information Technology,3,7.2,4.3,2.4,3.2,5.1,5.4,91.7,74.4,37.9,43.5,Low,8.20754716981132,3.54,7.15,2.11,3.54,9.17,0.8,2.46,Average,0,2
439,2025-01-15,Average,20,Female,Information Technology,3,5.0,4.8,6.5,4.7,6.0,7.2,73.6,70.9,43.5,44.7,Low,7.706896551724139,2.75,7.5,4.06,2.75,9.17,3.0,4.36,Average,0,2
439,2025-01-16,Average,20,Female,Information Technology,3,6.4,3.5,5.2,4.8,6.3,6.2,73.5,83.8,38.5,42.8,Low,9.511111111111113,2.98,8.56,3.55,2.98,9.17,1.6,3.82,Average,0,2
439,2025-01-17,Average,20,Female,Information Technology,3,7.1,2.8,6.9,6.0,6.2,5.8,84.5,71.7,32.6,34.8,Medium,9.157894736842104,2.78,8.58,4.82,2.78,9.17,0.9,4.47,Poor,0,2
439,2025-01-18,Average,20,Female,Information Technology,3,6.8,5.4,7.2,3.1,5.0,5.4,87.2,100.0,41.0,53.7,Low,8.390625,3.41,6.41,4.7,3.41,9.17,1.2,3.5,Average,0,2
439,2025-01-19,Average,20,Female,Information Technology,3,7.2,4.5,6.9,5.2,7.2,5.8,99.3,100.0,43.2,44.1,Low,8.018181818181818,3.06,7.85,3.91,3.06,9.17,0.8,4.12,Average,0,2
439,2025-01-20,Average,20,Female,Information Technology,3,6.7,3.7,9.9,3.8,6.0,6.7,89.6,75.5,40.8,43.8,Low,9.319148936170212,3.55,8.68,6.43,3.55,9.17,1.3,4.22,Average,0,2
439,2025-01-21,Average,20,Female,Information Technology,3,7.1,4.2,6.5,4.3,6.5,4.3,100.0,90.7,38.6,51.3,Low,9.865384615384617,2.84,7.42,4.04,2.84,9.17,0.9,3.86,Average,0,2
439,2025-01-22,Average,20,Female,Information Technology,3,6.5,4.6,6.1,6.7,7.2,5.8,88.6,97.6,41.0,40.2,Medium,7.17857142857143,2.33,7.32,3.4,2.33,9.17,1.5,4.77,Average,0,2
439,2025-01-23,Average,20,Female,Information Technology,3,6.9,5.1,8.7,4.6,4.6,5.0,88.3,53.6,34.5,40.5,Low,6.639344262295082,2.88,5.66,5.85,2.88,9.17,1.1,4.41,Average,0,2
439,2025-01-24,Average,20,Female,Information Technology,3,6.6,2.8,5.7,4.5,4.2,6.6,80.0,75.1,29.5,25.9,Low,6.815789473684211,3.2700000000000005,7.76,4.9,3.27,9.17,1.4,3.7,Poor,0,2
439,2025-01-25,Average,20,Female,Information Technology,3,5.5,4.6,4.9,3.4,7.6,6.2,79.6,92.0,49.7,56.0,Low,10.0,3.0400000000000005,8.88,2.52,3.04,9.17,2.5,3.47,Average,0,3
439,2025-01-26,Average,20,Female,Information Technology,3,6.0,3.9,7.3,5.5,5.5,5.2,76.1,70.4,33.4,35.5,Low,7.244897959183673,2.3100000000000005,6.82,5.01,2.31,9.17,2.0,4.74,Poor,0,2
439,2025-01-27,Average,20,Female,Information Technology,3,6.3,5.1,5.2,4.1,6.4,5.2,79.9,90.2,43.1,50.2,Low,8.229508196721312,2.8500000000000005,7.07,3.03,2.85,9.17,1.7,3.67,Average,0,2
439,2025-01-28,Average,20,Female,Information Technology,3,6.2,3.1,5.2,4.7,7.9,5.5,93.8,82.5,42.4,54.6,Low,13.317073170731708,2.7200000000000006,10.34,3.03,2.72,9.17,1.8,3.91,Average,0,2
439,2025-01-29,Average,20,Female,Information Technology,3,6.7,4.3,7.7,4.7,7.1,7.0,87.6,75.0,45.7,43.3,Low,8.169811320754716,3.37,8.62,4.49,3.37,9.17,1.3,4.11,Average,0,2
439,2025-01-30,Average,20,Female,Information Technology,3,7.4,4.6,7.7,6.4,8.2,6.6,100.0,80.3,41.3,45.7,Medium,8.160714285714286,3.0200000000000005,7.38,3.96,3.02,9.17,0.6,4.62,Average,0,2
440,2025-01-01,Burnout,23,Male,Mechanical,3,3.3,7.2,7.6,8.5,4.5,5.7,40.0,90.1,33.7,31.1,High,3.792682926829269,0.4800000000000004,4.11,4.6,0.48,8.88,4.7,6.76,Poor,0,1
440,2025-01-02,Burnout,23,Male,Mechanical,3,5.5,9.5,6.4,8.4,6.5,3.7,78.3,100.0,45.1,60.4,Medium,5.752380952380952,0.7900000000000005,4.3,2.39,0.79,8.88,2.5,6.02,Good,0,1
440,2025-01-03,Burnout,23,Male,Mechanical,3,3.8,7.6,7.3,7.9,3.8,3.5,44.0,72.5,29.3,40.7,Medium,4.732558139534884,0.2000000000000001,3.41,4.58,0.2,8.88,4.2,6.53,Average,0,1
440,2025-01-04,Burnout,23,Male,Mechanical,3,5.0,6.2,7.1,9.0,6.3,4.4,57.8,98.2,34.8,29.6,Medium,4.111111111111112,0.6200000000000006,4.83,3.88,0.62,8.88,3.0,6.48,Poor,0,1
440,2025-01-05,Burnout,23,Male,Mechanical,3,2.6,7.9,6.5,9.0,4.3,4.9,40.0,87.4,33.0,33.3,High,3.7415730337078648,-0.1899999999999999,3.71,3.81,-0.19,8.88,5.4,7.03,Poor,1,1
440,2025-01-06,Burnout,23,Male,Mechanical,3,3.3,8.4,6.4,9.4,3.9,3.7,40.0,72.0,29.5,38.1,High,4.053191489361702,-0.3899999999999997,3.14,3.76,-0.39,8.88,4.7,7.08,Poor,1,1
440,2025-01-07,Burnout,23,Male,Mechanical,3,4.8,8.6,5.6,7.3,5.6,2.8,60.4,93.8,39.2,53.6,Medium,5.583333333333334,0.5699999999999998,4.08,2.54,0.57,8.88,3.2,5.72,Average,0,1
440,2025-01-08,Burnout,23,Male,Mechanical,3,6.1,6.5,6.2,9.7,5.3,4.1,65.0,74.8,29.6,38.1,Medium,5.08,0.7600000000000002,3.95,3.65,0.76,8.88,1.9,6.28,Poor,0,1
440,2025-01-09,Burnout,23,Male,Mechanical,3,6.1,6.3,5.0,8.3,5.8,2.0,77.7,76.9,29.5,37.8,Medium,5.178082191780821,0.5499999999999998,4.04,2.79,0.55,8.88,1.9,5.69,Poor,0,1
440,2025-01-10,Burnout,23,Male,Mechanical,3,4.7,8.0,7.1,9.6,3.7,4.9,43.8,73.9,29.6,29.5,High,3.2777777777777777,0.4700000000000002,3.29,4.38,0.47,8.88,3.3,6.76,Poor,0,1
440,2025-01-11,Burnout,23,Male,Mechanical,3,4.9,5.6,8.6,8.7,5.8,2.8,49.4,94.5,28.2,32.4,High,4.909090909090909,0.1900000000000004,4.27,5.16,0.19,8.88,3.1,6.85,Poor,0,1
440,2025-01-12,Burnout,23,Male,Mechanical,3,3.5,6.3,7.5,5.9,4.8,5.8,42.5,88.3,37.7,34.7,Low,4.753424657534247,1.37,5.16,4.69,1.37,8.88,4.5,5.63,Poor,0,1
440,2025-01-13,Burnout,23,Male,Mechanical,3,3.3,10.1,8.1,9.5,4.0,3.9,40.0,94.1,35.3,43.5,High,3.918918918918919,-0.3599999999999999,3.18,4.23,-0.36,8.88,4.7,7.44,Average,1,1
440,2025-01-14,Burnout,23,Male,Mechanical,3,6.0,7.2,7.7,10.0,3.8,4.8,40.9,76.1,26.2,31.7,High,3.8658536585365857,0.8400000000000003,3.2,4.94,0.84,8.88,2.0,6.66,Poor,0,1
440,2025-01-15,Burnout,23,Male,Mechanical,3,4.0,8.2,6.7,9.6,5.5,1.6,48.9,100.0,30.6,43.1,High,4.684782608695652,-0.7999999999999998,3.33,3.36,-0.8,8.88,4.0,7.22,Average,1,1
440,2025-01-16,Burnout,23,Male,Mechanical,3,4.5,7.4,7.9,8.3,3.5,4.6,44.2,64.2,28.8,41.6,High,4.9523809523809526,0.6899999999999995,3.43,5.12,0.69,8.88,3.5,6.49,Average,0,1
440,2025-01-17,Burnout,23,Male,Mechanical,3,5.7,8.8,6.7,9.3,4.0,4.3,54.3,82.4,32.5,33.7,Medium,3.438775510204082,0.7800000000000002,3.32,3.78,0.78,8.88,2.3,6.32,Poor,0,1
440,2025-01-18,Burnout,23,Male,Mechanical,3,4.7,7.4,8.0,9.2,4.5,3.8,52.8,79.1,29.5,40.1,High,4.773809523809524,0.2600000000000002,3.51,4.78,0.26,8.88,3.3,6.89,Average,0,1
440,2025-01-19,Burnout,23,Male,Mechanical,3,6.0,6.6,8.5,7.6,3.8,2.9,60.3,67.6,25.5,43.2,Medium,5.68421052631579,0.9900000000000008,3.36,5.6,0.99,8.88,2.0,6.05,Average,0,1
440,2025-01-20,Burnout,23,Male,Mechanical,3,3.1,7.2,6.8,9.6,5.3,3.3,40.0,100.0,30.6,28.2,High,3.439024390243903,-0.6499999999999999,3.73,3.8,-0.65,8.88,4.9,7.34,Poor,1,1
440,2025-01-21,Burnout,23,Male,Mechanical,3,4.8,6.3,5.5,8.0,4.7,5.2,57.0,68.9,32.2,22.8,High,3.1232876712328768,1.08,4.41,3.53,1.08,8.88,3.2,5.74,Poor,0,1
440,2025-01-22,Burnout,23,Male,Mechanical,3,5.2,8.3,9.1,9.1,6.6,3.1,56.8,100.0,39.4,49.6,Medium,5.333333333333333,0.2799999999999998,4.24,4.33,0.28,8.88,2.8,6.99,Average,0,1
440,2025-01-23,Burnout,23,Male,Mechanical,3,4.2,8.6,6.8,10.0,4.8,4.5,55.0,94.6,33.9,48.7,High,5.072916666666667,0.0300000000000002,3.53,3.58,0.03,8.88,3.8,7.05,Average,1,1
440,2025-01-24,Burnout,23,Male,Mechanical,3,4.6,8.6,8.6,9.1,5.2,3.2,56.8,85.6,34.6,41.8,High,4.354166666666667,0.0699999999999998,3.6,4.5,0.07,8.88,3.4,7.06,Average,1,1
440,2025-01-25,Burnout,23,Male,Mechanical,3,4.8,7.6,6.4,8.2,7.4,4.5,81.4,100.0,45.1,45.8,High,5.325581395348837,0.81,5.24,2.6,0.81,8.88,3.2,6.07,Average,0,1
440,2025-01-26,Burnout,23,Male,Mechanical,3,3.8,7.7,8.6,8.3,4.6,4.6,51.0,76.7,34.0,38.4,High,4.413793103448276,0.4099999999999997,3.91,5.01,0.41,8.88,4.2,6.84,Poor,0,1
440,2025-01-27,Burnout,23,Male,Mechanical,3,3.8,7.4,6.7,9.3,4.8,3.3,40.0,93.7,29.4,38.5,High,4.583333333333333,-0.2800000000000002,3.5,3.88,-0.28,8.88,4.2,6.99,Poor,0,1
440,2025-01-28,Burnout,23,Male,Mechanical,3,2.6,8.4,6.9,9.4,5.5,4.0,40.0,100.0,36.4,51.3,High,5.457446808510638,-0.5799999999999996,3.87,3.42,-0.58,8.88,5.4,7.36,Average,0,1
440,2025-01-29,Burnout,23,Male,Mechanical,3,4.8,7.1,4.9,9.4,5.6,2.7,50.4,100.0,30.6,39.7,High,4.901234567901235,-0.0899999999999998,3.78,2.57,-0.09,8.88,3.2,6.43,Poor,0,1
440,2025-01-30,Burnout,23,Male,Mechanical,3,5.2,5.2,5.5,6.9,5.4,4.4,59.2,75.4,32.1,41.6,Medium,6.709677419354839,1.3300000000000003,5.18,3.58,1.33,8.88,2.8,5.26,Average,0,2
441,2025-01-01,High Performer,21,Male,Electronics,4,6.9,4.6,3.1,2.7,8.4,9.5,100.0,100.0,60.8,66.5,Low,11.875,4.800000000000001,10.86,1.12,4.8,8.83,1.1,2.08,Good,0,3
441,2025-01-02,High Performer,21,Male,Electronics,4,7.8,5.7,3.1,4.4,8.5,7.1,100.0,100.0,56.2,65.2,Low,9.73134328358209,3.93,8.39,0.75,3.93,8.83,0.2,2.73,Good,0,3
441,2025-01-03,High Performer,21,Male,Electronics,4,7.0,7.4,2.6,5.8,7.2,8.6,90.2,99.8,56.4,56.9,Low,6.773809523809524,3.64,6.71,0.46,3.64,8.83,1.0,3.28,Average,0,3
441,2025-01-04,High Performer,21,Male,Electronics,4,7.1,4.5,6.2,5.0,7.7,9.0,100.0,100.0,52.4,64.0,Low,11.636363636363637,4.039999999999999,9.53,3.29,4.04,8.83,0.9,3.61,Good,0,3
441,2025-01-05,High Performer,21,Male,Electronics,4,8.5,7.0,5.0,3.0,9.5,8.1,100.0,100.0,69.2,82.6,Low,10.325,4.93,8.65,1.1,4.93,8.83,0.0,2.39,Excellent,0,3
441,2025-01-06,High Performer,21,Male,Electronics,4,8.5,6.5,4.8,2.6,8.2,8.0,100.0,100.0,63.2,78.4,Low,10.453333333333337,5.0200000000000005,8.43,1.65,5.02,8.83,0.0,2.2,Good,0,3
441,2025-01-07,High Performer,21,Male,Electronics,4,7.0,3.0,3.7,3.8,6.6,7.5,91.3,91.0,42.6,56.9,Low,14.225,3.910000000000001,10.65,2.68,3.91,8.83,1.0,2.81,Average,0,3
441,2025-01-08,High Performer,21,Male,Electronics,4,7.5,5.7,4.9,1.7,8.6,7.0,100.0,97.5,62.1,76.4,Low,11.402985074626866,4.59,9.27,1.79,4.59,8.83,0.5,2.11,Good,0,3
441,2025-01-09,High Performer,21,Male,Electronics,4,8.7,6.2,4.1,6.3,7.2,7.8,100.0,100.0,50.6,64.0,Medium,8.88888888888889,3.9300000000000006,7.03,1.72,3.93,8.83,0.0,3.56,Good,0,3
441,2025-01-10,High Performer,21,Male,Electronics,4,6.8,5.9,6.9,5.2,8.7,10.0,100.0,100.0,62.1,68.0,Low,9.855072463768115,4.16,9.0,2.89,4.16,8.83,1.2,3.82,Good,0,3
441,2025-01-11,High Performer,21,Male,Electronics,4,7.1,4.3,3.9,3.4,7.8,8.3,100.0,98.2,53.9,54.1,Low,10.20754716981132,4.3100000000000005,10.17,1.93,4.31,8.83,0.9,2.58,Average,0,3
441,2025-01-12,High Performer,21,Male,Electronics,4,7.1,6.2,4.1,2.9,6.5,7.6,100.0,100.0,54.2,70.8,Low,9.833333333333332,4.249999999999999,7.53,2.0,4.25,8.83,0.9,2.49,Good,0,3
441,2025-01-13,High Performer,21,Male,Electronics,4,7.3,5.9,4.8,3.8,6.6,7.2,100.0,98.5,50.7,54.9,Low,7.956521739130435,3.94,7.35,2.47,3.94,8.83,0.7,2.97,Average,0,3
441,2025-01-14,High Performer,21,Male,Electronics,4,7.3,4.2,4.8,4.5,8.1,8.5,100.0,100.0,53.0,48.8,Low,9.384615384615383,4.12,10.19,2.38,4.12,8.83,0.7,3.12,Average,0,3
441,2025-01-15,High Performer,21,Male,Electronics,4,8.1,6.5,1.3,3.8,8.9,9.7,100.0,100.0,66.9,67.7,Low,9.026666666666667,5.010000000000001,8.92,-0.73,5.01,8.83,0.0,1.81,Good,0,3
441,2025-01-16,High Performer,21,Male,Electronics,4,8.0,4.3,2.9,1.9,7.5,7.2,100.0,94.1,53.6,51.2,Low,9.660377358490567,4.79,10.11,1.45,4.79,8.83,0.0,1.62,Average,0,3
441,2025-01-17,High Performer,21,Male,Electronics,4,8.0,5.9,4.8,3.7,8.0,7.8,100.0,100.0,57.8,71.0,Low,10.289855072463768,4.43,8.38,1.91,4.43,8.83,0.0,2.66,Good,0,3
441,2025-01-18,High Performer,21,Male,Electronics,4,6.4,7.5,3.5,3.7,9.7,8.1,100.0,100.0,70.0,76.0,Low,8.941176470588236,3.88,8.24,-0.03,3.88,8.83,1.6,2.85,Good,0,3
441,2025-01-19,High Performer,21,Male,Electronics,4,6.1,4.8,5.8,3.1,7.6,8.2,95.2,91.2,55.0,60.2,Low,10.379310344827587,3.97,9.48,3.0,3.97,8.83,1.9,3.15,Good,0,3
441,2025-01-20,High Performer,21,Male,Electronics,4,8.7,4.6,5.2,2.8,8.5,8.6,100.0,97.4,61.5,65.8,Low,11.75,5.22,10.98,2.34,5.22,8.83,0.0,2.3,Good,0,3
