Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Stress_Level,Focus_Score,Mood_Score,Attendance_Percentage,Assignment_Completion,Productivity_Score,Exam_Score,Burnout_Risk
448,2025-01-07,Average,19,Female,Electronics,2,6.3,4.0,8.6,4.3,6.7,5.2,82.4,70.4,40.7,40.6,Low
448,2025-01-08,Average,19,Female,Electronics,2,6.4,4.8,9.8,5.8,5.2,7.1,77.3,65.0,37.5,44.1,Low
448,2025-01-09,Average,19,Female,Electronics,2,4.8,3.2,6.1,6.4,5.2,6.1,57.4,55.3,29.8,29.6,Medium
448,2025-01-10,Average,19,Female,Electronics,2,6.5,2.9,3.7,6.5,5.4,6.5,72.6,71.2,30.3,31.0,Medium
448,2025-01-11,Average,19,Female,Electronics,2,6.8,4.1,6.0,5.5,6.4,6.6,80.7,79.7,40.4,37.5,Low
448,2025-01-12,Average,19,Female,Electronics,2,6.4,4.8,8.9,4.2,7.2,6.1,93.2,99.3,46.7,49.5,Low
448,2025-01-13,Average,19,Female,Electronics,2,6.8,5.4,5.1,5.4,4.3,4.5,74.3,81.9,31.4,40.9,Low
448,2025-01-14,Average,19,Female,Electronics,2,7.3,4.5,5.8,4.0,3.0,5.2,74.5,66.6,27.8,38.8,Low
448,2025-01-15,Average,19,Female,Electronics,2,6.6,4.7,8.1,4.0,5.7,6.6,88.5,92.4,42.1,39.7,Low
448,2025-01-16,Average,19,Female,Electronics,2,7.1,4.3,3.8,4.9,4.7,5.9,80.6,81.2,33.6,39.7,Low
448,2025-01-17,Average,19,Female,Electronics,2,5.1,6.4,7.1,5.8,6.1,4.4,68.1,90.9,40.7,45.7,Low
448,2025-01-18,Average,19,Female,Electronics,2,5.8,5.6,4.5,4.7,5.0,5.8,70.5,88.2,39.0,35.6,Low
448,2025-01-19,Average,19,Female,Electronics,2,6.6,2.5,6.4,5.5,6.3,6.3,92.0,67.3,34.1,41.8,Low
448,2025-01-20,Average,19,Female,Electronics,2,5.9,3.2,6.2,5.6,4.6,6.2,65.0,62.5,29.0,25.2,Low
448,2025-01-21,Average,19,Female,Electronics,2,8.3,4.0,7.5,5.2,5.9,6.5,94.8,65.1,38.0,41.6,Low
448,2025-01-22,Average,19,Female,Electronics,2,6.3,4.3,6.3,4.3,6.0,5.4,75.2,77.6,39.1,38.9,Low
448,2025-01-23,Average,19,Female,Electronics,2,7.2,3.9,3.8,6.1,5.2,3.6,91.7,72.8,27.6,35.8,Medium
448,2025-01-24,Average,19,Female,Electronics,2,5.4,3.0,7.6,4.3,4.6,4.8,74.7,67.5,28.4,29.2,Low
448,2025-01-25,Average,19,Female,Electronics,2,6.6,6.4,6.8,7.7,5.5,6.0,78.3,84.9,37.8,40.1,Medium
448,2025-01-26,Average,19,Female,Electronics,2,9.6,3.7,7.6,4.9,6.6,6.3,100.0,67.6,40.4,51.5,Low
448,2025-01-27,Average,19,Female,Electronics,2,7.4,2.1,8.2,5.5,6.3,6.0,100.0,57.7,32.3,40.2,Low
448,2025-01-28,Average,19,Female,Electronics,2,4.1,4.6,6.0,4.4,6.1,5.0,59.0,82.3,39.4,44.9,Low
448,2025-01-29,Average,19,Female,Electronics,2,7.0,3.4,5.3,4.9,6.3,7.3,94.8,84.9,40.1,39.0,Low
448,2025-01-30,Average,19,Female,Electronics,2,6.8,4.9,8.3,5.1,6.7,5.4,85.8,88.0,42.0,47.5,Low
449,2025-01-01,Distracted,23,Female,Computer Science,2,6.3,2.5,9.5,5.8,2.9,5.9,65.3,30.8,19.2,26.9,Low
449,2025-01-02,Distracted,23,Female,Computer Science,2,7.8,2.4,9.7,5.1,2.2,7.6,75.7,40.5,21.3,17.1,Low
449,2025-01-03,Distracted,23,Female,Computer Science,2,4.4,3.5,11.2,5.9,3.4,7.6,54.1,56.8,27.5,26.5,Low
449,2025-01-04,Distracted,23,Female,Computer Science,2,5.8,2.4,10.4,6.6,2.6,6.5,58.9,38.5,17.3,12.8,Medium
449,2025-01-05,Distracted,23,Female,Computer Science,2,6.4,2.9,10.0,5.2,4.4,5.5,69.5,47.0,26.8,34.9,Low
449,2025-01-06,Distracted,23,Female,Computer Science,2,7.1,4.2,11.2,4.6,4.1,5.1,83.3,57.6,30.2,32.7,Low
449,2025-01-07,Distracted,23,Female,Computer Science,2,6.8,3.0,9.3,6.6,5.2,5.7,84.1,73.1,28.1,31.5,Medium
449,2025-01-08,Distracted,23,Female,Computer Science,2,8.1,3.7,8.0,5.0,2.9,6.6,90.4,47.0,25.6,36.0,Low
449,2025-01-09,Distracted,23,Female,Computer Science,2,6.6,4.1,11.1,6.4,4.0,6.2,82.6,48.8,27.9,34.0,Medium
449,2025-01-10,Distracted,23,Female,Computer Science,2,5.8,1.9,8.7,5.5,1.0,5.6,46.3,2.4,10.0,14.3,Low
449,2025-01-11,Distracted,23,Female,Computer Science,2,5.4,1.7,11.7,7.7,5.2,5.3,64.8,65.1,21.1,20.2,Medium
449,2025-01-12,Distracted,23,Female,Computer Science,2,6.6,2.4,8.1,5.2,3.2,6.4,70.2,56.0,22.4,19.4,Low
449,2025-01-13,Distracted,23,Female,Computer Science,2,6.0,3.0,13.0,6.1,2.5,5.5,53.1,55.4,17.8,21.8,Medium
449,2025-01-14,Distracted,23,Female,Computer Science,2,7.2,1.2,9.0,5.5,3.5,5.2,84.5,18.3,17.2,5.9,Low
449,2025-01-15,Distracted,23,Female,Computer Science,2,7.7,2.1,10.0,5.7,2.6,6.1,74.0,42.2,17.2,17.6,Low
449,2025-01-16,Distracted,23,Female,Computer Science,2,5.8,4.5,8.2,6.5,2.5,5.4,60.3,55.1,21.1,24.2,Medium
449,2025-01-17,Distracted,23,Female,Computer Science,2,5.8,4.1,11.7,6.3,3.7,5.0,57.8,61.6,24.4,33.7,Medium
449,2025-01-18,Distracted,23,Female,Computer Science,2,5.9,1.1,7.6,6.0,2.9,5.2,54.4,19.9,13.4,8.9,Low
449,2025-01-19,Distracted,23,Female,Computer Science,2,5.7,0.7,9.6,6.5,2.8,6.5,47.8,36.6,13.3,2.8,Medium
449,2025-01-20,Distracted,23,Female,Computer Science,2,5.7,1.4,9.2,5.2,3.8,5.0,65.2,44.7,18.9,13.5,Low
449,2025-01-21,Distracted,23,Female,Computer Science,2,5.7,0.5,6.7,6.1,1.8,6.5,51.7,8.2,9.5,0.0,Medium
449,2025-01-22,Distracted,23,Female,Computer Science,2,4.5,0.9,9.3,5.2,2.3,4.8,46.0,23.9,11.3,11.3,Low
449,2025-01-23,Distracted,23,Female,Computer Science,2,6.6,2.5,8.4,6.3,4.6,5.7,82.1,59.4,24.8,27.4,Medium
449,2025-01-24,Distracted,23,Female,Computer Science,2,7.0,2.2,5.3,4.6,3.5,7.7,85.6,35.2,26.9,21.3,Low
449,2025-01-25,Distracted,23,Female,Computer Science,2,5.6,2.4,10.9,6.5,2.9,8.4,53.7,58.8,22.7,16.7,Medium
449,2025-01-26,Distracted,23,Female,Computer Science,2,6.2,3.8,6.7,6.2,2.7,5.5,68.9,44.2,20.7,24.5,Medium
449,2025-01-27,Distracted,23,Female,Computer Science,2,7.4,1.3,10.6,6.5,1.0,6.5,68.2,28.2,7.7,4.3,Medium
449,2025-01-28,Distracted,23,Female,Computer Science,2,6.2,2.2,7.0,5.9,4.4,2.9,75.8,55.0,18.4,29.5,Low
449,2025-01-29,Distracted,23,Female,Computer Science,2,6.6,3.6,9.1,6.1,3.0,7.5,69.6,57.7,25.9,25.2,Medium
449,2025-01-30,Distracted,23,Female,Computer Science,2,6.5,2.7,7.3,5.6,3.4,6.1,74.2,68.8,22.7,22.6,Low
450,2025-01-01,Burnout,18,Female,Business,4,4.6,9.0,6.8,7.9,4.7,4.2,53.9,74.6,38.4,48.9,Medium
450,2025-01-02,Burnout,18,Female,Business,4,4.0,5.6,7.3,9.0,4.8,2.5,53.7,70.6,23.0,27.5,High
450,2025-01-03,Burnout,18,Female,Business,4,4.6,8.3,5.5,7.5,3.6,4.4,57.7,75.8,33.0,48.6,Medium
450,2025-01-04,Burnout,18,Female,Business,4,5.6,7.4,5.8,8.1,4.6,4.0,65.6,80.7,32.1,41.7,Medium
450,2025-01-05,Burnout,18,Female,Business,4,5.4,7.0,6.6,10.0,2.9,6.4,64.3,78.2,25.7,30.3,Medium
450,2025-01-06,Burnout,18,Female,Business,4,4.3,6.1,8.6,7.3,5.5,3.1,47.5,93.0,31.6,43.7,Medium
450,2025-01-07,Burnout,18,Female,Business,4,5.0,8.3,7.4,9.2,4.2,2.8,62.9,89.9,29.1,40.4,High
450,2025-01-08,Burnout,18,Female,Business,4,3.8,9.1,6.7,8.1,6.2,4.7,60.1,100.0,45.3,53.4,High
450,2025-01-09,Burnout,18,Female,Business,4,4.7,5.3,8.3,7.4,5.2,4.3,52.8,79.7,30.4,31.9,Medium
450,2025-01-10,Burnout,18,Female,Business,4,5.1,7.0,6.4,7.9,3.4,3.8,55.6,75.3,26.4,31.4,Medium
450,2025-01-11,Burnout,18,Female,Business,4,5.1,6.9,8.0,8.0,5.8,4.5,57.0,100.0,37.0,47.4,Medium
450,2025-01-12,Burnout,18,Female,Business,4,4.7,8.0,6.0,8.4,4.8,3.8,53.5,84.7,33.8,51.4,High
450,2025-01-13,Burnout,18,Female,Business,4,4.3,8.6,7.2,8.0,6.8,3.8,57.8,100.0,44.7,48.3,Medium
450,2025-01-14,Burnout,18,Female,Business,4,6.2,7.6,6.2,8.7,4.9,3.9,63.7,95.0,32.8,35.2,Medium
450,2025-01-15,Burnout,18,Female,Business,4,4.9,8.5,6.4,7.5,5.1,4.4,55.3,100.0,39.8,59.4,Medium
450,2025-01-16,Burnout,18,Female,Business,4,5.1,5.2,7.3,8.1,5.6,4.7,64.3,100.0,31.2,30.8,Medium
450,2025-01-17,Burnout,18,Female,Business,4,4.8,7.5,7.2,8.4,4.2,5.0,55.4,74.3,32.3,37.7,High
450,2025-01-18,Burnout,18,Female,Business,4,5.4,8.9,8.7,9.2,5.0,3.6,60.4,98.4,35.3,48.8,Medium
450,2025-01-19,Burnout,18,Female,Business,4,3.6,8.5,7.0,9.3,3.1,3.6,40.0,71.1,26.6,41.1,High
450,2025-01-20,Burnout,18,Female,Business,4,4.0,6.2,6.2,8.5,5.6,3.8,52.1,79.3,31.5,40.2,High
450,2025-01-21,Burnout,18,Female,Business,4,2.1,10.7,7.6,8.3,6.3,4.1,46.0,100.0,48.8,57.2,High
450,2025-01-22,Burnout,18,Female,Business,4,6.0,10.2,6.6,8.3,6.0,4.9,75.1,100.0,47.4,62.7,Medium
450,2025-01-23,Burnout,18,Female,Business,4,3.9,6.9,8.4,10.0,4.7,4.5,45.4,75.5,28.4,31.7,High
450,2025-01-24,Burnout,18,Female,Business,4,4.5,6.7,6.9,9.3,6.8,3.5,70.0,100.0,35.4,43.9,High
450,2025-01-25,Burnout,18,Female,Business,4,2.4,5.6,7.3,8.7,4.5,6.1,40.0,78.9,29.7,26.2,High
450,2025-01-26,Burnout,18,Female,Business,4,3.9,8.7,6.2,9.0,4.6,2.8,43.2,83.2,32.1,41.6,High
450,2025-01-27,Burnout,18,Female,Business,4,4.5,5.9,4.3,6.4,4.9,4.5,61.8,82.4,33.3,39.8,Medium
450,2025-01-28,Burnout,18,Female,Business,4,4.1,7.1,8.3,10.0,5.3,4.7,40.0,100.0,31.7,28.7,High
450,2025-01-29,Burnout,18,Female,Business,4,2.9,9.2,8.9,10.0,4.8,3.6,40.0,92.9,33.9,42.0,High
450,2025-01-30,Burnout,18,Female,Business,4,5.6,11.4,8.2,10.0,6.5,1.8,60.4,100.0,43.6,64.4,Medium
451,2025-01-01,Distracted,20,Male,Electronics,2,5.8,4.0,9.4,5.4,2.9,6.0,67.9,47.1,24.6,19.3,Low
451,2025-01-02,Distracted,20,Male,Electronics,2,5.2,3.4,8.0,6.7,3.0,4.5,45.9,45.6,17.8,22.1,Medium
451,2025-01-03,Distracted,20,Male,Electronics,2,4.5,3.3,8.3,6.0,3.9,4.7,46.5,44.0,22.8,18.3,Low
451,2025-01-04,Distracted,20,Male,Electronics,2,7.2,2.6,9.2,4.9,2.5,5.6,76.4,29.2,19.3,18.4,Low
451,2025-01-05,Distracted,20,Male,Electronics,2,4.6,1.3,9.0,7.3,4.4,4.5,42.1,48.8,15.9,6.4,Medium
451,2025-01-06,Distracted,20,Male,Electronics,2,5.3,2.8,8.1,6.9,3.4,5.8,67.1,47.6,19.6,12.9,Medium
451,2025-01-07,Distracted,20,Male,Electronics,2,5.7,2.7,6.1,5.3,3.7,6.8,53.8,48.5,25.9,26.3,Low
451,2025-01-08,Distracted,20,Male,Electronics,2,5.1,3.0,10.3,6.8,2.6,6.1,58.5,50.9,18.0,22.4,Medium
451,2025-01-09,Distracted,20,Male,Electronics,2,4.2,2.0,12.6,6.0,2.3,6.2,42.7,34.8,15.7,6.9,Low
451,2025-01-10,Distracted,20,Male,Electronics,2,5.4,2.7,9.1,5.5,3.3,6.6,54.3,37.1,23.5,21.3,Low
451,2025-01-11,Distracted,20,Male,Electronics,2,7.3,2.3,8.6,8.0,4.3,7.1,77.4,52.4,22.3,19.3,Medium
451,2025-01-12,Distracted,20,Male,Electronics,2,5.7,2.9,11.7,3.4,2.1,5.4,61.4,23.6,21.1,15.8,Low
451,2025-01-13,Distracted,20,Male,Electronics,2,7.2,2.4,10.2,6.8,3.3,6.1,73.8,37.8,18.9,17.1,Medium
451,2025-01-14,Distracted,20,Male,Electronics,2,6.9,3.0,14.1,6.5,3.2,6.3,78.0,45.1,21.2,18.5,Medium
451,2025-01-15,Distracted,20,Male,Electronics,2,3.9,1.1,9.7,4.5,2.0,6.8,43.5,33.6,16.0,12.3,Low
451,2025-01-16,Distracted,20,Male,Electronics,2,6.6,3.2,10.8,6.6,4.6,5.8,74.7,57.8,26.7,39.7,Medium
451,2025-01-17,Distracted,20,Male,Electronics,2,6.3,2.1,5.6,5.1,2.4,5.6,61.3,28.2,16.9,8.5,Low
451,2025-01-18,Distracted,20,Male,Electronics,2,5.3,2.1,11.7,6.9,3.3,7.0,60.8,47.1,19.7,13.7,Medium
451,2025-01-19,Distracted,20,Male,Electronics,2,5.3,1.9,11.1,6.8,2.0,8.0,47.7,19.0,16.1,12.2,Medium
451,2025-01-20,Distracted,20,Male,Electronics,2,4.5,3.9,11.6,6.0,3.4,3.8,51.9,55.6,20.5,12.2,Medium
451,2025-01-21,Distracted,20,Male,Electronics,2,6.1,4.0,11.4,5.5,2.5,6.6,72.3,38.1,24.3,28.7,Low
451,2025-01-22,Distracted,20,Male,Electronics,2,5.0,2.7,10.1,7.1,3.1,6.4,58.2,44.8,19.2,5.9,Medium
451,2025-01-23,Distracted,20,Male,Electronics,2,4.3,2.9,8.6,5.0,3.3,5.0,47.4,46.6,21.8,23.9,Low
451,2025-01-24,Distracted,20,Male,Electronics,2,6.4,1.2,10.1,7.4,3.4,6.7,58.7,44.2,15.6,12.6,Medium
451,2025-01-25,Distracted,20,Male,Electronics,2,6.0,2.0,13.7,3.3,6.3,6.9,77.3,69.9,38.6,41.8,Low
451,2025-01-26,Distracted,20,Male,Electronics,2,3.8,1.8,9.3,6.3,2.6,5.8,40.0,30.8,14.6,8.1,Medium
451,2025-01-27,Distracted,20,Male,Electronics,2,5.1,1.9,9.3,6.3,2.8,5.6,45.1,36.2,15.4,6.0,Medium
451,2025-01-28,Distracted,20,Male,Electronics,2,5.6,2.9,6.7,6.7,2.2,5.6,50.7,22.0,15.4,15.8,Medium
451,2025-01-29,Distracted,20,Male,Electronics,2,5.7,1.2,7.0,6.6,3.0,6.3,60.3,29.4,14.9,12.3,Medium
451,2025-01-30,Distracted,20,Male,Electronics,2,5.8,1.7,10.7,4.7,2.1,6.1,54.0,0.9,16.4,13.4,Low
452,2025-01-01,Average,21,Female,Business,3,6.1,3.9,6.9,4.6,6.9,6.8,89.6,97.1,43.9,44.7,Low
452,2025-01-02,Average,21,Female,Business,3,6.0,3.5,6.3,4.6,7.9,6.7,87.4,100.0,46.2,48.6,Low
452,2025-01-03,Average,21,Female,Business,3,6.0,4.4,7.6,5.5,5.3,6.2,73.1,88.2,35.9,37.9,Low
452,2025-01-04,Average,21,Female,Business,3,6.8,4.8,5.3,4.6,5.9,6.4,88.6,72.0,41.6,54.8,Low
452,2025-01-05,Average,21,Female,Business,3,7.1,3.5,5.7,6.6,5.4,5.5,80.3,65.6,29.9,30.1,Medium
452,2025-01-06,Average,21,Female,Business,3,6.7,1.7,4.8,4.7,7.0,8.0,95.8,83.6,39.5,30.8,Low
452,2025-01-07,Average,21,Female,Business,3,6.4,5.8,5.8,5.7,7.1,5.8,80.6,100.0,46.1,47.7,Low
452,2025-01-08,Average,21,Female,Business,3,6.5,3.6,6.1,6.1,6.8,5.7,92.4,79.3,37.1,39.3,Medium
452,2025-01-09,Average,21,Female,Business,3,6.3,4.8,7.4,4.9,8.0,6.1,99.1,98.9,49.0,47.6,Low
452,2025-01-10,Average,21,Female,Business,3,7.2,4.2,10.1,4.6,6.0,5.9,86.4,67.9,39.1,44.3,Low
452,2025-01-11,Average,21,Female,Business,3,6.2,4.0,5.4,4.6,6.7,5.5,88.8,97.5,40.6,38.0,Low
452,2025-01-12,Average,21,Female,Business,3,7.1,3.6,5.8,4.6,6.4,7.2,93.3,82.9,41.6,45.9,Low
452,2025-01-13,Average,21,Female,Business,3,6.9,5.8,7.2,4.0,5.0,7.8,81.0,70.9,45.1,54.5,Low
452,2025-01-14,Average,21,Female,Business,3,6.5,5.1,4.6,5.4,7.4,5.3,100.0,98.5,44.7,50.3,Low
452,2025-01-15,Average,21,Female,Business,3,6.4,4.1,5.8,5.8,6.2,5.5,85.2,71.0,36.7,38.0,Low
452,2025-01-16,Average,21,Female,Business,3,7.4,6.2,6.3,3.5,5.9,5.5,95.7,100.0,46.1,59.2,Low
452,2025-01-17,Average,21,Female,Business,3,6.0,3.9,4.6,5.3,6.9,7.4,85.1,80.8,43.4,45.2,Low
452,2025-01-18,Average,21,Female,Business,3,4.4,3.4,5.6,4.9,4.4,5.7,49.6,72.1,29.6,18.2,Low
452,2025-01-19,Average,21,Female,Business,3,7.8,3.8,6.4,5.4,6.4,5.1,100.0,85.4,36.5,45.1,Low
452,2025-01-20,Average,21,Female,Business,3,5.7,2.9,5.7,3.6,5.2,6.5,80.4,59.7,35.0,41.1,Low
452,2025-01-21,Average,21,Female,Business,3,6.1,3.5,6.3,4.1,6.0,5.9,77.4,68.5,38.3,44.6,Low
452,2025-01-22,Average,21,Female,Business,3,6.8,4.1,4.3,3.1,6.5,6.1,96.9,77.8,44.4,49.7,Low
452,2025-01-23,Average,21,Female,Business,3,6.9,5.1,6.6,3.7,6.9,4.9,98.4,100.0,45.2,54.0,Low
452,2025-01-24,Average,21,Female,Business,3,6.5,6.0,4.2,7.0,4.2,6.0,73.2,57.0,32.9,31.2,Medium
452,2025-01-25,Average,21,Female,Business,3,7.0,3.4,3.4,6.5,6.7,6.5,87.7,95.8,36.9,47.1,Medium
452,2025-01-26,Average,21,Female,Business,3,5.5,4.0,3.6,6.9,5.8,5.2,73.1,70.1,31.8,43.0,Medium
452,2025-01-27,Average,21,Female,Business,3,5.9,4.2,9.7,4.2,6.7,5.7,83.1,86.7,42.5,52.0,Low
452,2025-01-28,Average,21,Female,Business,3,4.9,3.9,9.9,3.9,5.8,6.0,70.0,89.8,39.0,45.5,Low
452,2025-01-29,Average,21,Female,Business,3,5.7,4.0,5.9,4.4,6.0,5.2,71.3,64.7,37.7,46.0,Low
452,2025-01-30,Average,21,Female,Business,3,5.5,4.1,6.7,4.3,6.5,3.3,76.3,89.2,36.2,42.5,Low
453,2025-01-01,Distracted,25,Female,Mechanical,2,7.0,5.2,9.8,2.0,3.1,5.7,84.0,50.8,35.4,48.2,Low
453,2025-01-02,Distracted,25,Female,Mechanical,2,4.8,3.1,12.4,6.6,3.5,6.1,46.0,54.6,22.5,24.1,Medium
453,2025-01-03,Distracted,25,Female,Mechanical,2,5.2,1.1,12.3,5.3,3.4,6.8,54.0,54.5,19.8,13.9,Low
453,2025-01-04,Distracted,25,Female,Mechanical,2,4.4,2.7,14.0,7.6,2.3,7.3,40.0,42.4,16.7,4.0,Medium
453,2025-01-05,Distracted,25,Female,Mechanical,2,5.0,1.7,9.5,6.2,2.8,5.7,41.7,25.7,15.5,6.5,Medium
453,2025-01-06,Distracted,25,Female,Mechanical,2,7.2,2.7,10.6,7.0,2.7,6.8,68.0,48.7,18.7,22.0,Medium
453,2025-01-07,Distracted,25,Female,Mechanical,2,6.3,1.6,13.6,6.9,2.0,5.9,66.9,20.9,11.1,5.0,Medium
453,2025-01-08,Distracted,25,Female,Mechanical,2,6.6,1.6,13.4,6.6,3.6,6.3,59.3,49.7,18.5,16.0,Medium
453,2025-01-09,Distracted,25,Female,Mechanical,2,6.1,1.2,10.4,4.8,4.7,6.1,78.1,48.9,25.1,22.8,Low
453,2025-01-10,Distracted,25,Female,Mechanical,2,5.8,2.1,8.4,5.3,3.0,5.7,56.3,31.0,19.0,19.9,Low
453,2025-01-11,Distracted,25,Female,Mechanical,2,6.1,3.2,9.5,5.7,3.0,6.1,67.1,39.8,22.4,31.2,Low
453,2025-01-12,Distracted,25,Female,Mechanical,2,6.2,2.7,6.8,3.6,3.7,5.1,75.6,49.8,25.7,35.6,Low
453,2025-01-13,Distracted,25,Female,Mechanical,2,5.9,2.1,7.3,5.6,1.6,6.9,54.6,29.6,15.4,14.4,Low
453,2025-01-14,Distracted,25,Female,Mechanical,2,7.0,0.3,9.6,5.8,3.0,5.4,78.5,30.0,12.3,13.6,Low
453,2025-01-15,Distracted,25,Female,Mechanical,2,7.0,2.9,9.5,6.2,2.7,6.5,75.3,44.2,20.2,26.1,Medium
453,2025-01-16,Distracted,25,Female,Mechanical,2,7.2,2.4,11.5,5.1,3.6,6.6,82.7,47.3,24.4,24.0,Low
453,2025-01-17,Distracted,25,Female,Mechanical,2,7.7,2.8,4.6,4.8,3.0,4.5,87.2,52.2,19.7,26.1,Low
453,2025-01-18,Distracted,25,Female,Mechanical,2,6.7,0.7,11.7,6.2,5.4,5.5,78.7,50.4,22.0,23.4,Medium
453,2025-01-19,Distracted,25,Female,Mechanical,2,6.7,1.0,7.9,6.2,2.5,6.2,66.3,9.3,13.1,10.8,Medium
453,2025-01-20,Distracted,25,Female,Mechanical,2,6.2,3.3,10.9,4.2,2.4,6.8,65.1,23.5,24.9,32.8,Low
453,2025-01-21,Distracted,25,Female,Mechanical,2,5.2,1.7,10.2,6.0,2.5,4.0,54.5,30.1,11.2,5.5,Low
453,2025-01-22,Distracted,25,Female,Mechanical,2,5.7,1.2,12.5,3.5,4.6,6.4,71.0,49.7,27.8,22.4,Low
453,2025-01-23,Distracted,25,Female,Mechanical,2,6.6,2.3,12.7,4.8,3.7,6.9,76.0,49.2,26.1,20.3,Low
453,2025-01-24,Distracted,25,Female,Mechanical,2,6.5,2.7,9.8,5.8,2.9,5.3,66.4,49.1,18.5,17.1,Low
453,2025-01-25,Distracted,25,Female,Mechanical,2,5.1,3.1,6.0,5.2,3.5,7.4,55.3,62.1,27.4,26.6,Low
453,2025-01-26,Distracted,25,Female,Mechanical,2,6.3,2.3,9.5,6.4,3.4,4.8,66.4,39.7,17.5,16.9,Medium
453,2025-01-27,Distracted,25,Female,Mechanical,2,7.3,3.1,7.8,7.4,3.8,5.2,75.7,38.6,20.1,18.1,Medium
453,2025-01-28,Distracted,25,Female,Mechanical,2,7.1,2.0,11.3,5.9,2.5,6.3,70.7,33.2,16.8,17.2,Low
453,2025-01-29,Distracted,25,Female,Mechanical,2,6.8,1.7,13.8,6.2,3.0,6.4,65.9,42.7,17.4,14.2,Medium
453,2025-01-30,Distracted,25,Female,Mechanical,2,6.0,3.2,10.1,5.3,2.7,6.8,68.5,36.8,23.3,21.2,Low
454,2025-01-01,Distracted,20,Male,Business,4,5.9,3.9,10.7,7.4,4.1,3.4,74.2,54.0,20.3,22.3,Medium
454,2025-01-02,Distracted,20,Male,Business,4,6.4,3.6,12.9,5.6,3.8,6.9,77.0,65.4,28.4,23.2,Low
454,2025-01-03,Distracted,20,Male,Business,4,6.1,3.3,12.4,5.4,4.3,8.0,71.3,71.3,32.3,41.7,Low
454,2025-01-04,Distracted,20,Male,Business,4,6.0,1.3,9.9,6.4,2.8,5.1,72.1,31.7,12.4,13.2,Medium
454,2025-01-05,Distracted,20,Male,Business,4,6.3,2.5,11.6,6.0,3.3,7.1,76.6,43.0,23.0,26.3,Medium
454,2025-01-06,Distracted,20,Male,Business,4,5.4,0.6,9.5,5.4,3.2,5.8,51.8,27.2,15.4,0.0,Low
454,2025-01-07,Distracted,20,Male,Business,4,5.7,4.8,10.0,6.1,2.6,5.3,64.1,70.1,23.1,30.7,Medium
454,2025-01-08,Distracted,20,Male,Business,4,6.6,2.1,10.6,6.9,3.7,6.2,73.0,40.7,19.9,19.6,Medium
454,2025-01-09,Distracted,20,Male,Business,4,4.0,2.6,11.6,4.6,2.3,3.7,40.0,10.3,15.3,13.2,Low
454,2025-01-10,Distracted,20,Male,Business,4,5.1,2.0,9.2,5.5,2.9,7.7,61.3,55.5,21.9,12.1,Low
454,2025-01-11,Distracted,20,Male,Business,4,5.6,1.2,10.8,7.6,1.0,5.7,54.3,0.0,3.9,0.0,Medium
454,2025-01-12,Distracted,20,Male,Business,4,6.4,3.2,8.3,6.3,3.3,7.2,69.6,51.2,24.8,30.0,Medium
454,2025-01-13,Distracted,20,Male,Business,4,4.7,2.6,10.1,5.1,3.9,6.3,58.9,42.6,25.6,23.7,Low
454,2025-01-14,Distracted,20,Male,Business,4,4.5,3.1,7.0,8.1,2.9,5.8,45.3,61.7,16.3,16.4,High
454,2025-01-15,Distracted,20,Male,Business,4,7.0,2.6,9.0,7.2,1.9,5.9,62.8,57.3,12.6,12.4,Medium
454,2025-01-16,Distracted,20,Male,Business,4,7.7,3.4,15.4,7.2,3.3,5.6,75.2,50.4,20.0,18.4,Medium
454,2025-01-17,Distracted,20,Male,Business,4,4.8,1.0,12.3,4.6,2.9,6.9,48.9,42.8,19.3,12.1,Low
454,2025-01-18,Distracted,20,Male,Business,4,5.0,3.6,9.3,6.6,3.3,7.3,55.9,42.6,25.1,18.4,Medium
454,2025-01-19,Distracted,20,Male,Business,4,4.9,2.8,11.5,6.6,3.5,6.0,49.2,38.8,21.1,23.5,Medium
454,2025-01-20,Distracted,20,Male,Business,4,6.6,1.9,8.2,6.6,4.0,6.2,83.1,60.0,20.8,10.5,Medium
454,2025-01-21,Distracted,20,Male,Business,4,3.8,0.8,10.4,6.5,2.3,6.1,40.0,17.3,10.9,5.0,Medium
454,2025-01-22,Distracted,20,Male,Business,4,8.1,4.1,11.8,5.1,4.2,5.1,93.1,70.5,29.1,41.7,Low
454,2025-01-23,Distracted,20,Male,Business,4,5.6,3.8,10.7,5.3,3.7,6.4,61.0,53.7,28.7,33.8,Low
454,2025-01-24,Distracted,20,Male,Business,4,6.2,1.9,8.6,4.7,3.0,5.4,64.8,25.5,19.0,16.5,Low
454,2025-01-25,Distracted,20,Male,Business,4,5.4,2.7,8.7,4.5,3.9,5.7,60.4,43.8,26.1,25.6,Low
454,2025-01-26,Distracted,20,Male,Business,4,6.1,0.5,6.2,6.4,3.3,5.1,61.8,22.4,12.0,6.7,Medium
454,2025-01-27,Distracted,20,Male,Business,4,5.7,2.2,12.1,4.8,5.6,4.9,76.0,92.3,29.1,32.9,Low
454,2025-01-28,Distracted,20,Male,Business,4,6.8,3.2,12.5,5.8,2.5,6.5,67.9,50.2,20.8,19.8,Low
454,2025-01-29,Distracted,20,Male,Business,4,4.6,2.6,9.7,5.7,3.5,4.5,50.0,34.6,19.3,14.7,Low
