Student_ID,Date,Persona,Age,Gender,Department,Year_of_Study,Sleep_Hours,Study_Hours,Screen_Time_Hours,Social_Media_Hours,YouTube_Hours,Gaming_Hours,Phone_Checks_Per_Day,Stress_Level,Focus_Score,Mood_Score,Physical_Activity_Hours,Attendance_Percentage,Assignment_Completion,Productivity_Score,Quiz_Score,Exam_Score,GPA,Burnout_Risk
412,2025-01-15,Average,25,Female,Mechanical,1,7.4,3.9,5.9,2.6,1.5,1.7,53,5.1,5.4,7.2,1.4,74.8,63.1,37.9,45.5,49.4,1.98,Low
412,2025-01-16,Average,25,Female,Mechanical,1,7.6,4.3,5.0,1.2,3.5,2.1,60,4.5,6.3,4.6,0.6,69.2,65.7,44.2,47.7,59.3,2.37,Low
412,2025-01-17,Average,25,Female,Mechanical,1,6.1,3.6,8.0,2.5,1.6,2.5,64,4.8,6.6,4.4,1.4,75.9,77.8,40.1,45.3,63.2,2.53,Low
412,2025-01-18,Average,25,Female,Mechanical,1,7.7,3.4,4.9,2.5,1.4,1.8,85,5.4,6.5,4.2,0.4,80.8,80.7,41.0,33.4,60.4,2.42,Low
412,2025-01-19,Average,25,Female,Mechanical,1,7.1,3.6,5.5,2.0,1.6,2.4,49,5.3,5.1,6.6,0.3,73.3,73.5,34.8,38.1,55.4,2.22,Low
412,2025-01-20,Average,25,Female,Mechanical,1,5.9,4.7,5.0,4.5,1.2,0.7,39,4.5,4.9,6.5,0.5,77.8,72.2,36.6,43.3,49.2,1.97,Low
412,2025-01-21,Average,25,Female,Mechanical,1,7.2,4.8,8.3,4.3,2.7,0.7,61,6.8,5.0,6.1,1.1,71.1,81.0,34.9,27.8,42.0,1.68,Medium
412,2025-01-22,Average,25,Female,Mechanical,1,8.3,5.9,6.4,2.9,4.1,2.4,70,6.0,6.9,6.6,1.0,68.7,73.7,50.0,37.0,68.4,2.74,Medium
412,2025-01-23,Average,25,Female,Mechanical,1,6.2,3.8,4.5,3.8,2.7,1.1,68,5.7,7.4,6.2,0.9,85.9,75.8,42.1,29.1,55.8,2.23,Low
412,2025-01-24,Average,25,Female,Mechanical,1,7.3,4.9,7.1,4.0,3.1,1.6,62,5.8,4.1,4.6,0.4,83.1,87.4,34.3,25.3,59.6,2.38,Low
412,2025-01-25,Average,25,Female,Mechanical,1,6.5,5.5,5.2,2.2,2.7,2.2,75,7.5,5.9,5.9,0.3,63.0,76.7,38.1,31.9,60.2,2.41,Medium
412,2025-01-26,Average,25,Female,Mechanical,1,6.5,3.4,3.9,3.2,1.5,2.0,54,5.0,6.2,6.0,1.2,82.6,96.8,38.1,44.8,66.6,2.66,Low
412,2025-01-27,Average,25,Female,Mechanical,1,,4.3,4.4,3.4,2.7,1.3,50,5.2,5.9,3.0,0.7,77.0,71.1,38.1,27.9,49.7,1.99,Low
412,2025-01-28,Average,25,Female,Mechanical,1,7.0,3.9,4.5,1.6,3.0,1.2,60,5.9,6.6,6.5,0.4,67.2,83.0,40.2,18.5,42.5,1.7,Low
412,2025-01-29,Average,25,Female,Mechanical,1,6.0,4.9,7.4,2.8,1.1,1.3,69,4.0,6.2,6.2,0.7,94.3,88.0,43.3,59.4,77.8,3.11,Low
412,2025-01-30,Average,25,Female,Mechanical,1,7.6,3.7,6.4,4.0,2.1,2.0,43,4.6,7.3,4.2,0.5,86.5,72.9,46.4,54.5,61.2,2.45,Low
413,2025-01-01,Burnout,25,Female,Mechanical,1,3.7,10.0,7.3,1.0,1.6,1.0,92,9.3,5.8,4.8,0.6,53.2,93.1,42.1,58.2,68.0,2.72,High
413,2025-01-02,Burnout,25,Female,Mechanical,1,4.1,8.8,7.3,3.4,2.1,1.0,36,10.0,4.7,3.5,0.5,78.6,74.4,33.4,32.0,65.5,2.62,High
413,2025-01-03,Burnout,25,Female,Mechanical,1,5.9,6.6,7.8,2.6,2.8,0.4,51,9.2,4.2,1.5,0.2,78.7,76.5,30.1,48.4,49.1,1.96,Medium
413,2025-01-04,Burnout,25,Female,Mechanical,1,5.2,8.9,6.5,4.6,0.8,0.3,60,10.0,4.3,4.3,0.3,64.9,95.4,34.2,35.7,50.6,2.02,Medium
413,2025-01-05,Burnout,25,Female,Mechanical,1,4.1,7.0,8.2,3.5,3.0,1.4,78,8.3,5.6,3.8,0.0,57.4,64.7,35.1,29.1,44.7,1.79,High
413,2025-01-06,Burnout,25,Female,Mechanical,1,4.0,7.4,8.1,3.0,3.4,1.5,109,7.6,5.7,,0.2,71.8,85.1,37.7,46.7,67.7,2.71,Medium
413,2025-01-07,Burnout,25,Female,Mechanical,1,4.2,8.8,5.1,2.0,1.0,0.2,63,7.8,7.1,2.8,0.0,95.4,91.3,47.7,46.5,81.0,3.24,Medium
413,2025-01-08,Burnout,25,Female,Mechanical,1,5.7,8.5,8.4,4.2,1.0,0.1,80,7.9,3.7,5.3,0.7,53.8,100.0,36.0,58.9,59.6,2.38,Medium
413,2025-01-09,Burnout,25,Female,Mechanical,1,4.5,5.7,8.1,1.0,1.9,0.9,98,8.8,5.8,2.0,0.0,75.0,79.4,31.6,32.7,51.5,2.06,High
413,2025-01-10,Burnout,25,Female,Mechanical,1,3.2,7.6,8.7,4.5,1.6,1.9,90,10.0,5.2,4.9,0.1,78.8,71.7,30.0,46.1,58.8,2.35,High
413,2025-01-11,Burnout,25,Female,Mechanical,1,5.5,10.2,7.3,2.5,0.3,0.9,78,8.3,4.2,3.0,0.3,57.0,90.5,41.8,42.3,70.8,2.83,Medium
413,2025-01-12,Burnout,25,Female,Mechanical,1,6.1,7.6,5.4,2.3,2.4,1.1,80,7.8,5.2,3.9,0.4,76.2,92.8,40.0,36.3,59.6,2.38,Medium
413,2025-01-13,Burnout,25,Female,Mechanical,1,3.4,9.1,7.7,4.5,3.7,1.0,103,8.7,3.0,5.7,0.4,77.1,87.6,29.1,26.9,52.2,2.09,High
413,2025-01-14,Burnout,25,Female,Mechanical,1,5.6,9.2,7.0,2.1,1.3,0.5,81,8.1,5.1,3.9,0.0,66.4,76.2,43.1,55.7,62.8,2.51,Medium
413,2025-01-15,Burnout,25,Female,Mechanical,1,4.2,6.9,6.6,3.6,2.4,1.0,62,10.0,4.6,4.4,0.2,60.8,76.2,27.5,30.8,45.4,1.82,High
413,2025-01-16,Burnout,25,Female,Mechanical,1,5.0,7.0,6.9,1.8,1.7,0.7,70,8.3,6.4,6.9,0.4,64.3,90.5,40.1,44.8,52.0,2.08,High
413,2025-01-17,Burnout,25,Female,Mechanical,1,4.4,8.1,8.0,4.2,1.0,0.8,89,8.9,5.2,4.8,0.4,71.2,78.2,36.4,29.6,52.8,2.11,High
413,2025-01-18,Burnout,25,Female,Mechanical,1,6.8,9.8,5.9,2.0,2.8,1.4,77,9.3,5.0,4.9,0.3,85.6,65.8,44.5,53.1,76.3,3.05,Medium
413,2025-01-19,Burnout,25,Female,Mechanical,1,4.5,8.4,6.3,3.3,1.4,0.6,106,6.9,4.5,2.9,0.2,66.4,69.3,38.6,41.6,61.6,2.46,Medium
413,2025-01-20,Burnout,25,Female,Mechanical,1,4.5,9.3,5.6,3.1,1.5,1.1,117,9.2,4.8,3.0,0.1,73.3,67.4,38.0,43.7,62.5,2.5,High
413,2025-01-21,Burnout,25,Female,Mechanical,1,5.1,8.5,6.6,3.8,0.5,0.5,80,8.8,4.5,4.5,0.3,68.8,64.9,36.2,27.4,52.7,2.11,Medium
413,2025-01-22,Burnout,25,Female,Mechanical,1,4.1,9.1,6.3,4.3,1.0,2.0,99,10.0,3.8,2.3,0.3,80.5,65.5,30.7,41.4,50.9,2.04,High
413,2025-01-23,Burnout,25,Female,Mechanical,1,2.9,8.1,6.6,2.8,0.7,0.6,38,9.5,4.7,4.1,0.9,84.1,72.8,29.7,32.9,51.1,2.04,High
413,2025-01-24,Burnout,25,Female,Mechanical,1,2.6,7.7,9.0,3.9,0.7,1.4,53,9.4,6.1,5.8,0.3,73.0,91.6,33.6,39.0,50.7,2.03,High
413,2025-01-25,Burnout,25,Female,Mechanical,1,4.2,8.0,5.7,4.8,2.4,1.0,125,9.9,6.3,4.0,0.4,79.9,66.1,37.7,43.1,62.4,2.5,High
413,2025-01-26,Burnout,25,Female,Mechanical,1,4.7,9.5,7.2,2.6,1.7,2.0,94,9.0,4.6,,0.5,74.7,85.4,38.2,37.8,51.8,2.07,High
413,2025-01-27,Burnout,25,Female,Mechanical,1,5.9,6.8,8.3,4.1,1.2,0.9,77,8.0,5.9,5.7,0.0,77.5,87.6,39.6,37.4,53.1,2.12,Medium
413,2025-01-28,Burnout,25,Female,Mechanical,1,5.7,9.6,8.3,2.7,2.1,1.3,80,7.7,6.8,2.9,0.4,65.6,77.4,51.7,59.6,76.5,3.06,Medium
413,2025-01-29,Burnout,25,Female,Mechanical,1,4.6,8.6,6.7,3.9,0.9,1.3,59,8.6,5.1,4.2,0.0,83.7,79.2,38.0,50.7,62.8,2.51,High
413,2025-01-30,Burnout,25,Female,Mechanical,1,4.7,10.5,6.2,2.7,2.8,0.7,70,8.8,5.8,3.2,0.5,87.0,81.1,46.8,42.8,72.7,2.91,High
414,2025-01-01,Distracted,23,Male,Electronics,1,7.8,2.5,8.1,6.0,1.3,3.6,136,7.8,2.7,7.3,0.2,66.0,57.8,18.2,22.6,29.7,1.19,Medium
414,2025-01-02,Distracted,23,Male,Electronics,1,5.7,3.3,10.7,7.6,4.9,1.4,101,7.7,3.0,6.1,0.8,48.7,55.3,18.3,5.7,18.1,0.72,Medium
414,2025-01-03,Distracted,23,Male,Electronics,1,6.4,3.4,11.4,4.4,2.2,2.2,122,6.2,3.4,5.2,0.9,71.3,77.9,23.7,27.6,38.9,1.56,Medium
414,2025-01-04,Distracted,23,Male,Electronics,1,7.7,2.6,5.9,6.3,0.9,3.7,131,6.4,3.5,6.2,0.0,77.7,81.7,24.2,29.4,36.4,1.46,Medium
414,2025-01-05,Distracted,23,Male,Electronics,1,5.8,1.3,10.6,4.9,1.5,3.6,127,6.9,4.3,5.5,0.6,62.7,58.3,19.0,12.4,30.8,1.23,Medium
414,2025-01-06,Distracted,23,Male,Electronics,1,6.3,2.5,13.3,3.0,2.1,4.3,131,5.2,4.1,5.9,0.2,43.5,78.7,26.0,13.6,33.4,1.34,Low
414,2025-01-07,Distracted,23,Male,Electronics,1,5.9,3.7,10.2,4.7,2.9,3.2,144,6.9,2.5,7.3,0.2,60.2,87.2,19.0,17.7,32.8,1.31,Medium
414,2025-01-08,Distracted,23,Male,Electronics,1,5.0,2.4,7.7,4.6,3.0,4.5,100,5.6,2.9,5.2,0.5,67.1,62.3,17.6,18.9,32.0,1.28,Low
414,2025-01-09,Distracted,23,Male,Electronics,1,6.0,3.3,8.9,3.7,1.6,2.0,133,7.2,3.1,6.9,0.6,53.6,40.0,19.7,15.8,27.6,1.1,Medium
414,2025-01-10,Distracted,23,Male,Electronics,1,6.0,3.8,11.4,5.0,2.7,1.3,155,5.0,4.1,6.3,0.4,52.9,62.6,29.8,24.2,34.8,1.39,Low
414,2025-01-11,Distracted,23,Male,Electronics,1,7.4,1.3,6.9,3.1,3.5,4.1,130,5.7,2.7,6.0,0.5,62.4,52.8,18.2,12.1,20.3,0.81,Low
414,2025-01-12,Distracted,23,Male,Electronics,1,5.8,3.3,12.5,5.8,4.1,2.0,100,6.9,3.7,4.8,0.4,52.5,67.7,22.7,23.1,37.7,1.51,Medium
414,2025-01-13,Distracted,23,Male,Electronics,1,6.5,3.5,8.6,5.1,4.3,1.4,122,6.1,3.8,5.4,0.9,80.2,58.7,26.2,27.8,38.3,1.53,Medium
414,2025-01-14,Distracted,23,Male,Electronics,1,6.2,1.3,13.0,6.2,2.3,2.7,115,6.5,4.4,6.0,1.0,72.7,60.3,21.0,26.2,26.9,1.08,Medium
414,2025-01-15,Distracted,23,Male,Electronics,1,5.3,2.6,10.4,5.0,2.5,2.3,109,5.6,2.3,7.1,0.3,52.7,74.2,16.2,25.7,28.1,1.12,Low
414,2025-01-16,Distracted,23,Male,Electronics,1,,2.7,14.5,5.4,4.4,1.6,101,4.3,3.3,6.7,0.8,42.0,79.3,24.0,14.8,30.3,1.21,Low
414,2025-01-17,Distracted,23,Male,Electronics,1,5.4,3.4,10.6,3.0,2.7,4.2,86,5.5,4.1,7.0,0.8,67.0,59.4,26.6,27.6,46.5,1.86,Low
414,2025-01-18,Distracted,23,Male,Electronics,1,6.1,2.2,11.3,3.1,2.0,3.6,126,6.5,2.8,5.9,1.0,91.0,47.9,17.1,34.9,24.1,0.96,Medium
414,2025-01-19,Distracted,23,Male,Electronics,1,5.3,4.1,9.5,5.9,3.4,2.4,130,7.0,3.5,5.0,0.6,76.3,61.2,23.1,36.3,45.1,1.8,Medium
414,2025-01-20,Distracted,23,Male,Electronics,1,5.6,2.4,8.9,6.5,2.9,2.7,125,6.1,3.4,6.6,0.6,88.8,51.2,19.6,19.0,36.8,1.47,Medium
414,2025-01-21,Distracted,23,Male,Electronics,1,6.1,2.8,10.2,6.5,2.3,2.4,79,5.3,2.3,6.8,0.5,84.7,62.5,19.1,23.4,40.6,1.62,Low
414,2025-01-22,Distracted,23,Male,Electronics,1,6.8,2.9,11.2,3.6,2.3,3.6,108,4.2,2.9,5.3,0.3,75.8,50.3,25.3,29.6,35.5,1.42,Low
414,2025-01-23,Distracted,23,Male,Electronics,1,6.0,2.8,10.2,6.7,3.9,2.3,109,6.7,3.7,6.6,0.5,58.8,59.8,21.9,25.0,34.6,1.38,Medium
414,2025-01-24,Distracted,23,Male,Electronics,1,6.8,2.5,10.6,7.7,5.7,2.5,103,6.2,2.7,6.8,0.5,60.7,45.1,19.4,26.3,34.2,1.37,Medium
414,2025-01-25,Distracted,23,Male,Electronics,1,7.8,2.9,8.8,1.4,1.5,2.0,116,7.2,1.3,4.3,0.0,72.5,52.6,15.2,16.0,23.4,0.94,Medium
414,2025-01-26,Distracted,23,Male,Electronics,1,6.9,2.6,12.0,5.1,2.3,2.1,90,6.0,2.0,6.3,0.8,56.4,81.0,17.4,11.3,21.7,0.87,Medium
414,2025-01-27,Distracted,23,Male,Electronics,1,7.8,2.3,8.9,5.0,2.7,3.2,122,7.1,1.6,4.9,0.6,85.8,68.4,14.9,19.7,30.0,1.2,Medium
414,2025-01-28,Distracted,23,Male,Electronics,1,5.6,2.8,11.6,4.9,3.3,3.2,136,5.3,2.7,6.6,1.1,65.3,52.2,19.7,14.9,27.0,1.08,Low
414,2025-01-29,Distracted,23,Male,Electronics,1,5.9,2.1,13.8,7.8,2.5,3.5,164,5.2,3.9,,0.0,65.4,81.6,23.4,30.2,40.0,1.6,Low
414,2025-01-30,Distracted,23,Male,Electronics,1,7.9,4.0,10.7,3.5,2.0,1.4,127,7.0,2.9,6.1,0.3,58.1,55.2,25.7,19.5,35.8,1.43,Medium
415,2025-01-01,Distracted,19,Male,Computer Science,1,6.4,2.1,9.0,6.3,4.2,4.2,109,6.2,4.2,7.2,0.6,77.6,57.9,23.3,27.0,43.2,1.73,Medium
415,2025-01-02,Distracted,19,Male,Computer Science,1,7.1,2.1,8.6,7.1,3.0,1.7,114,5.6,2.7,3.5,0.0,80.4,40.0,20.1,31.8,29.7,1.19,Low
415,2025-01-03,Distracted,19,Male,Computer Science,1,6.0,2.2,8.4,4.4,2.5,3.8,128,6.5,2.1,6.4,0.6,66.3,55.3,13.8,12.6,28.7,1.15,Medium
415,2025-01-04,Distracted,19,Male,Computer Science,1,4.9,5.3,11.7,5.4,2.3,3.7,149,5.7,2.0,4.3,0.2,61.8,58.3,22.4,24.2,31.6,1.27,Low
415,2025-01-05,Distracted,19,Male,Computer Science,1,4.3,2.1,9.1,5.5,2.7,4.1,86,6.2,2.6,,0.8,67.7,45.3,12.9,5.9,22.9,0.92,Medium
415,2025-01-06,Distracted,19,Male,Computer Science,1,6.3,4.7,8.7,6.7,2.1,2.3,122,6.9,1.0,5.6,0.7,44.7,50.7,17.2,33.1,25.8,1.03,Medium
415,2025-01-07,Distracted,19,Male,Computer Science,1,,3.7,5.4,4.9,1.9,2.7,99,7.4,1.8,8.5,0.2,82.8,44.1,19.8,35.1,32.9,1.32,Medium
415,2025-01-08,Distracted,19,Male,Computer Science,1,7.8,2.7,8.7,5.8,3.5,3.6,117,5.3,3.6,6.7,0.6,53.5,58.3,27.3,34.2,42.1,1.69,Low
415,2025-01-09,Distracted,19,Male,Computer Science,1,6.8,4.2,13.2,4.5,2.7,1.7,126,4.3,3.5,6.2,0.0,47.4,43.4,31.5,36.3,40.5,1.62,Low
415,2025-01-10,Distracted,19,Male,Computer Science,1,7.2,2.3,11.1,2.8,2.5,3.7,76,5.8,3.8,6.9,0.5,71.7,40.0,24.9,1.9,29.2,1.17,Low
415,2025-01-11,Distracted,19,Male,Computer Science,1,6.7,4.1,5.4,3.3,2.7,2.5,158,6.1,2.2,5.3,0.4,84.8,63.4,22.4,42.3,37.7,1.51,Medium
415,2025-01-12,Distracted,19,Male,Computer Science,1,5.8,1.8,10.8,6.1,3.3,2.5,138,6.7,5.2,5.0,0.5,59.0,40.0,24.2,19.1,40.4,1.61,Medium
415,2025-01-13,Distracted,19,Male,Computer Science,1,7.2,,10.4,4.5,3.5,2.9,79,5.8,2.5,5.2,0.1,61.4,40.0,19.9,35.8,34.5,1.38,Low
415,2025-01-14,Distracted,19,Male,Computer Science,1,7.1,2.2,12.1,3.6,4.6,2.4,111,5.5,4.0,5.3,0.6,49.4,50.8,25.5,8.0,34.1,1.36,Low
415,2025-01-15,Distracted,19,Male,Computer Science,1,6.2,1.8,6.7,5.5,2.9,2.6,113,5.2,2.7,7.0,0.6,77.0,40.0,18.1,14.6,27.8,1.11,Low
415,2025-01-16,Distracted,19,Male,Computer Science,1,6.8,2.5,10.9,4.1,2.2,1.9,127,6.2,3.2,5.1,0.3,70.9,66.2,21.2,34.0,42.7,1.71,Medium
415,2025-01-17,Distracted,19,Male,Computer Science,1,6.2,4.3,12.4,3.8,2.4,1.6,65,6.6,3.3,6.5,0.9,43.9,56.3,25.2,24.8,36.0,1.44,Medium
415,2025-01-18,Distracted,19,Male,Computer Science,1,4.6,,9.4,5.3,4.4,2.6,37,6.4,1.2,6.0,0.4,73.2,40.1,6.0,19.0,21.1,0.84,Medium
415,2025-01-19,Distracted,19,Male,Computer Science,1,5.2,2.4,7.6,6.9,3.7,4.2,113,4.3,1.8,5.8,0.6,81.4,52.4,16.5,26.9,27.4,1.1,Low
415,2025-01-20,Distracted,19,Male,Computer Science,1,6.9,2.8,12.3,4.3,3.9,3.4,120,6.8,2.9,6.9,0.7,53.7,56.4,20.2,19.5,20.9,0.83,Medium
415,2025-01-21,Distracted,19,Male,Computer Science,1,5.8,3.7,12.9,4.6,3.7,2.9,149,4.4,2.4,6.5,0.8,58.0,73.6,23.4,37.3,41.0,1.64,Low
415,2025-01-22,Distracted,19,Male,Computer Science,1,5.0,2.9,11.3,5.8,2.2,2.1,122,5.9,4.7,6.9,0.6,42.5,41.5,25.5,8.4,24.9,1.0,Low
415,2025-01-23,Distracted,19,Male,Computer Science,1,6.0,1.5,8.6,7.3,2.7,2.2,129,7.0,3.0,5.5,0.0,78.4,61.9,14.5,11.1,23.8,0.95,Medium
415,2025-01-24,Distracted,19,Male,Computer Science,1,5.5,2.6,9.5,6.9,2.1,4.0,130,5.2,1.0,5.8,0.7,86.1,60.2,12.4,16.5,31.1,1.24,Low
415,2025-01-25,Distracted,19,Male,Computer Science,1,6.1,4.0,5.7,3.6,3.7,3.7,88,7.9,2.7,8.4,0.0,54.9,51.7,19.3,19.2,27.2,1.09,Medium
415,2025-01-26,Distracted,19,Male,Computer Science,1,5.7,1.5,9.7,4.7,5.2,2.5,75,6.4,2.9,8.2,0.9,68.6,81.4,14.8,15.5,24.8,0.99,Medium
415,2025-01-27,Distracted,19,Male,Computer Science,1,4.3,0.9,11.1,7.1,2.9,1.8,159,6.6,2.9,5.8,0.7,60.8,40.0,9.8,31.6,14.5,0.58,Medium
415,2025-01-28,Distracted,19,Male,Computer Science,1,5.9,0.0,12.7,5.7,3.6,2.7,87,5.1,3.5,5.2,0.8,62.3,40.0,15.6,19.0,29.0,1.16,Low
415,2025-01-29,Distracted,19,Male,Computer Science,1,6.1,2.8,11.5,6.2,3.0,3.6,120,4.9,2.0,6.0,0.7,57.6,40.0,18.9,9.4,21.7,0.87,Low
415,2025-01-30,Distracted,19,Male,Computer Science,1,6.9,1.5,9.8,4.0,3.2,2.5,128,6.6,5.0,5.4,0.4,82.1,77.4,25.0,14.3,37.8,1.51,Medium
416,2025-01-01,Burnout,22,Male,Information Technology,3,4.9,9.8,5.7,5.7,2.0,1.5,51,7.0,5.7,5.8,0.4,72.7,77.5,48.2,40.9,76.6,3.07,Medium
416,2025-01-02,Burnout,22,Male,Information Technology,3,3.2,7.2,8.6,2.4,3.5,0.3,85,9.0,4.7,4.3,0.2,79.1,90.1,28.7,37.1,52.2,2.09,High
416,2025-01-03,Burnout,22,Male,Information Technology,3,5.3,7.5,6.7,2.5,3.0,1.8,90,7.2,6.5,5.4,0.2,67.8,83.4,44.7,49.4,63.6,2.55,Medium
416,2025-01-04,Burnout,22,Male,Information Technology,3,3.9,6.9,8.0,2.1,1.1,0.8,74,8.4,5.7,3.4,0.3,95.4,71.8,34.6,35.5,51.2,2.05,High
416,2025-01-05,Burnout,22,Male,Information Technology,3,3.4,4.8,7.3,0.7,1.7,1.5,61,9.2,2.5,4.2,0.4,61.2,81.6,12.7,22.7,26.6,1.06,High
416,2025-01-06,Burnout,22,Male,Information Technology,3,4.4,10.4,7.1,2.2,0.8,1.2,66,9.1,5.6,5.0,0.3,81.4,71.6,44.2,63.5,82.0,3.28,High
416,2025-01-07,Burnout,22,Male,Information Technology,3,4.6,7.6,4.4,4.2,2.0,1.1,79,9.1,4.2,4.6,0.0,93.8,100.0,30.4,30.1,50.1,2.01,High
416,2025-01-08,Burnout,22,Male,Information Technology,3,4.1,8.3,5.6,3.6,2.0,1.7,97,8.2,6.7,3.8,0.5,79.9,67.2,43.6,45.3,78.6,3.14,High
416,2025-01-09,Burnout,22,Male,Information Technology,3,3.6,5.9,6.2,3.9,2.7,1.1,83,8.2,4.1,3.6,0.0,94.5,68.7,24.9,40.7,52.9,2.11,High
416,2025-01-10,Burnout,22,Male,Information Technology,3,4.4,9.0,7.2,3.6,1.0,0.9,108,10.0,6.3,6.0,0.1,57.3,82.4,41.1,38.8,63.6,2.55,High
416,2025-01-11,Burnout,22,Male,Information Technology,3,4.8,8.7,8.5,3.6,0.4,1.0,65,10.0,5.3,6.0,0.3,66.3,100.0,37.0,22.7,58.1,2.32,High
416,2025-01-12,Burnout,22,Male,Information Technology,3,4.4,8.0,7.2,1.3,3.0,1.1,68,10.0,6.7,4.6,0.3,84.2,70.9,39.4,42.4,65.2,2.61,High
416,2025-01-13,Burnout,22,Male,Information Technology,3,3.8,,5.8,1.6,0.1,1.2,77,9.0,4.4,5.3,0.4,99.2,78.5,33.6,45.6,69.3,2.77,High
416,2025-01-14,Burnout,22,Male,Information Technology,3,3.6,6.1,9.2,2.8,1.7,1.0,68,7.4,6.8,4.1,0.5,79.0,92.4,37.6,48.3,62.5,2.5,Medium
416,2025-01-15,Burnout,22,Male,Information Technology,3,6.3,10.5,5.5,3.4,1.9,0.7,31,10.0,5.5,3.3,0.4,75.2,86.9,46.4,53.1,83.6,3.34,Medium
416,2025-01-16,Burnout,22,Male,Information Technology,3,4.1,8.6,6.3,2.7,0.1,0.4,82,10.0,2.8,3.7,0.7,60.7,68.4,25.1,21.9,38.8,1.55,High
416,2025-01-17,Burnout,22,Male,Information Technology,3,6.7,6.9,6.9,4.7,3.1,1.5,66,9.3,3.6,6.1,0.1,86.0,76.4,29.9,38.0,52.3,2.09,Medium
416,2025-01-18,Burnout,22,Male,Information Technology,3,4.7,4.0,7.2,4.9,0.8,1.1,99,9.7,4.1,3.9,0.4,67.3,80.1,18.3,11.4,29.0,1.16,High
416,2025-01-19,Burnout,22,Male,Information Technology,3,4.3,5.6,6.2,3.5,3.5,1.1,81,8.6,4.6,,0.6,68.1,89.2,26.5,40.6,40.6,1.63,High
416,2025-01-20,Burnout,22,Male,Information Technology,3,3.8,8.5,7.7,1.8,2.3,0.2,67,8.3,4.8,3.1,0.6,81.7,88.1,35.8,33.8,52.8,2.11,High
416,2025-01-21,Burnout,22,Male,Information Technology,3,4.0,4.7,7.5,1.3,2.2,1.5,81,8.7,4.4,5.2,0.1,68.1,94.3,22.4,41.8,43.6,1.74,High
416,2025-01-22,Burnout,22,Male,Information Technology,3,4.4,6.5,8.5,1.9,2.4,0.3,88,8.2,4.7,5.0,0.2,59.6,91.4,30.8,45.1,55.1,2.2,High
416,2025-01-23,Burnout,22,Male,Information Technology,3,3.1,8.4,8.0,2.6,2.0,1.0,71,6.8,4.5,5.1,0.6,66.7,71.2,35.5,48.3,63.0,2.52,Medium
416,2025-01-24,Burnout,22,Male,Information Technology,3,6.5,8.5,6.7,4.1,0.8,0.6,85,8.1,5.0,3.9,0.6,68.4,68.7,42.2,36.5,67.8,2.71,Medium
416,2025-01-25,Burnout,22,Male,Information Technology,3,3.8,11.2,8.2,3.1,0.0,1.4,58,8.8,5.0,3.9,0.4,71.0,67.6,43.7,48.8,65.8,2.63,High
416,2025-01-26,Burnout,22,Male,Information Technology,3,5.0,10.1,6.1,5.0,2.7,0.6,96,8.3,4.7,3.9,0.6,56.8,78.1,42.6,44.1,63.0,2.52,High
416,2025-01-27,Burnout,22,Male,Information Technology,3,3.0,9.2,6.6,2.4,1.8,0.0,88,8.0,5.3,3.1,0.1,81.8,75.6,39.0,51.0,63.7,2.55,Medium
416,2025-01-28,Burnout,22,Male,Information Technology,3,4.5,8.7,7.6,4.2,3.2,1.0,86,9.4,5.4,3.7,0.3,74.0,85.4,38.0,55.7,58.7,2.35,High
416,2025-01-29,Burnout,22,Male,Information Technology,3,5.3,9.2,6.8,1.7,0.5,1.4,118,8.4,5.6,4.5,0.3,81.4,82.6,44.0,53.7,68.1,2.72,Medium
416,2025-01-30,Burnout,22,Male,Information Technology,3,3.9,7.1,4.7,1.0,0.7,2.1,40,8.3,5.3,4.0,0.1,63.7,83.1,33.8,46.6,52.9,2.12,High
417,2025-01-01,Average,23,Male,Business,4,,3.7,1.9,1.8,1.7,1.6,61,4.5,5.6,7.2,0.2,83.6,89.3,37.1,43.0,55.3,2.21,Low
417,2025-01-02,Average,23,Male,Business,4,5.3,3.6,6.2,3.2,2.3,2.8,56,6.3,5.9,7.6,1.6,93.3,68.0,32.3,38.5,50.8,2.03,Medium
417,2025-01-03,Average,23,Male,Business,4,7.4,5.2,6.4,2.8,0.3,1.8,67,4.6,5.9,6.1,0.7,76.4,76.3,44.6,29.3,59.7,2.39,Low
417,2025-01-04,Average,23,Male,Business,4,6.1,4.4,5.7,4.1,1.3,1.1,81,5.3,3.7,7.1,0.5,85.4,87.8,29.9,38.8,49.9,2.0,Low
417,2025-01-05,Average,23,Male,Business,4,7.4,2.6,3.8,3.3,1.7,2.2,73,3.8,4.1,5.5,0.2,78.0,72.6,31.3,36.8,43.9,1.76,Low
417,2025-01-06,Average,23,Male,Business,4,7.0,3.8,6.5,4.0,4.2,0.9,98,5.6,7.0,3.9,0.8,88.0,61.8,42.0,43.8,63.0,2.52,Low
417,2025-01-07,Average,23,Male,Business,4,5.7,6.3,4.3,2.8,3.4,1.9,84,6.1,5.1,5.8,0.4,77.9,73.0,38.6,37.0,49.7,1.99,Medium
417,2025-01-08,Average,23,Male,Business,4,7.0,4.0,8.1,3.0,2.2,1.1,55,4.4,4.7,5.5,0.8,83.6,77.4,36.0,38.3,55.8,2.23,Low
417,2025-01-09,Average,23,Male,Business,4,6.2,3.4,7.8,3.1,2.8,1.0,64,4.8,5.2,5.5,1.2,73.3,74.2,34.0,36.6,57.8,2.31,Low
